#Parameters = {WL=500000; nmesh=35; sigZ=80}
#"Frequency / GHz"	"Z (5) [Real/Imaginary Part] [Re]"	"Z (5) [Real/Imaginary Part] [Im]"
#---------------------------------------------------------------------------------------
0.027517701143234	0.13385830046584	1.6779873882084
0.027645690450877	0.15663440560542	1.6781062782827
0.027773679758520	0.17432806419075	1.6769848372574
0.027901669066163	0.19123375341543	1.6783389333965
0.028029658373806	0.21167295764437	1.6786617875624
0.028157647681449	0.23293147596336	1.6728415071006
0.028285636989092	0.24915593395405	1.6622831923866
0.028413626296734	0.26012565923525	1.6529266787967
0.028541615604377	0.27127957888124	1.6462722700516
0.028669604912020	0.28499453747471	1.6373578279607
0.028797594219663	0.29667954068293	1.6227942507575
0.028925583527306	0.30172817202994	1.6063537795894
0.029053572834949	0.30250692107826	1.5934484770246
0.029181562142592	0.30454150011144	1.5831002180214
0.029309551450235	0.30785736779936	1.5698625987105
0.029437540757878	0.30692506007007	1.5526734810758
0.029565530065521	0.29926538085146	1.5368770862084
0.029693519373164	0.28933578258196	1.5262977454436
0.029821508680807	0.28168441644634	1.5176901467669
0.029949497988450	0.27402653711082	1.5061630831942
0.030077487296093	0.26098278774337	1.4931225415738
0.030205476603736	0.24264377979353	1.4843992411196
0.030333465911379	0.22465622925982	1.4814924245674
0.030461455219022	0.20972017118769	1.4795321389745
0.030589444526665	0.19371163350497	1.4750979475012
0.030717433834308	0.17242915974879	1.4717313817084
0.030845423141951	0.14846215273722	1.4745936145283
0.030973412449593	0.12751994661576	1.4825859653420
0.031101401757236	0.10994224347119	1.4901643624100
0.031229391064879	0.090571976054613	1.4960049899770
0.031357380372522	0.067161031497875	1.5050563894602
0.031485369680165	0.044239178152554	1.5208109795371
0.031613358987808	0.026449799875415	1.5398134857730
0.031741348295451	0.011715172893309	1.5569229308884
0.031869337603094	-0.0051670158988659	1.5731381426096
0.031997326910737	-0.024105918507357	1.5938391975780
0.032125316218380	-0.039556325247119	1.6201982883648
0.032253305526023	-0.048849171909263	1.6471069585550
0.032381294833666	-0.056070802855025	1.6708249828040
0.032509284141309	-0.065483617111317	1.6944633960975
0.032637273448952	-0.074723172884631	1.7228010474217
0.032765262756595	-0.078331846870759	1.7545048748901
0.032893252064238	-0.076126123011591	1.7838369084398
0.033021241371881	-0.073403799620776	1.8091847301946
0.033149230679524	-0.072685866458998	1.8351679799473
0.033277219987167	-0.069825538282102	1.8650681325452
0.033405209294809	-0.060515226688818	1.8953526362854
0.033533198602452	-0.047073578343716	1.9207930525674
0.033661187910095	-0.034977075249758	1.9422201148067
0.033789177217738	-0.024534573531710	1.9648792957122
0.033917166525381	-0.010632238163017	1.9899582787011
0.034045155833024	0.0090702746994512	2.0124510005705
0.034173145140667	0.030229499225052	2.0286676069825
0.034301134448310	0.048260211757457	2.0417230437723
0.034429123755953	0.065119939582694	2.0564907661323
0.034557113063596	0.085908656366674	2.0718709511471
0.034685102371239	0.11057906688785	2.0823799208227
0.034813091678882	0.13363539398941	2.0865834518281
0.034941080986525	0.15228308636308	2.0892763049784
0.035069070294168	0.17037391189597	2.0940326048043
0.035197059601811	0.19203197097666	2.0977015647007
0.035325048909454	0.21487046473651	2.0953901214300
0.035453038217097	0.23333371249087	2.0881862525135
0.035581027524740	0.24697109040306	2.0816298723230
0.035709016832383	0.26079872271717	2.0773116317542
0.035837006140025	0.27719846025771	2.0706447582899
0.035964995447668	0.29194054125202	2.0582607702365
0.036092984755311	0.30050423359013	2.0435373739126
0.036220974062954	0.30487968384049	2.0316750762070
0.036348963370597	0.31029416012921	2.0219690923217
0.036476952678240	0.31695376394694	2.0092713442202
0.036604941985883	0.31962563295632	1.9923628249976
0.036732931293526	0.31570582828169	1.9762304039832
0.036860920601169	0.30924419183318	1.9647122471556
0.036988909908812	0.30468009951468	1.9549295984722
0.037116899216455	0.30001851682362	1.9421438191892
0.037244888524098	0.29003969565028	1.9274893303650
0.037372877831741	0.27455443040021	1.9165717181214
0.037500867139384	0.25888524839036	1.9111062151908
0.037628856447027	0.24582657619928	1.9065757374603
0.037756845754670	0.23156525762246	1.8995390035934
0.037884835062313	0.21189091978846	1.8932372121388
0.038012824369956	0.18904922194189	1.8927919839023
0.038140813677599	0.16859432912089	1.8974485901011
0.038268802985241	0.15112425795113	1.9019050519623
0.038396792292884	0.13172635935510	1.9046611373799
0.038524781600527	0.10798918273344	1.9104234430864
0.038652770908170	0.084137383390642	1.9228315735416
0.038780760215813	0.064865158950645	1.9387975913692
0.038908749523456	0.048436688571180	1.9532473365900
0.039036738831099	0.029760916063935	1.9669042142861
0.039164728138742	0.0086638415428087	1.9850320916630
0.039292717446385	-0.0094885038474455	2.0090889315260
0.039420706754028	-0.021789545728185	2.0342501010423
0.039548696061671	-0.032000345962035	2.0566506946106
0.039676685369314	-0.044435369463372	2.0791082317135
0.039804674676957	-0.057018723568743	2.1064434141486
0.039932663984600	-0.064294481758426	2.1376638056493
0.040060653292243	-0.065723756820154	2.1671488761475
0.040188642599886	-0.066390701323047	2.1930046381922
0.040316631907529	-0.069019295806628	2.2196240513086
0.040444621215172	-0.069692595779490	2.2504794616642
0.040572610522815	-0.063923460541693	2.2823371393597
0.040700599830458	-0.053657146231063	2.3098820996562
0.040828589138100	-0.044333432202440	2.3335834622103
0.040956578445743	-0.036562528546743	2.3585949044206
0.041084567753386	-0.025334143444306	2.3863958822603
0.041212557061029	-0.0079911794228140	2.4121510693058
0.041340546368672	0.011408192175348	2.4318961658946
0.041468535676315	0.028118393823104	2.4484043584571
0.041596524983958	0.043776521483828	2.4666272912467
0.041724514291601	0.063541666907456	2.4857836287105
0.041852503599244	0.087740476845533	2.5003787580442
0.041980492906887	0.11098976969819	2.5085825629127
0.042108482214530	0.13016968420258	2.5149660052139
0.042236471522173	0.14888068322097	2.5233435122134
0.042364460829816	0.17146540257199	2.5308256478668
0.042492450137459	0.19587156101256	2.5323177645716
0.042620439445102	0.21644088515167	2.5284903785306
0.042748428752745	0.23230900257850	2.5248489941425
0.042876418060388	0.24838482177448	2.5233367112717
0.043004407368031	0.26738485945408	2.5194978412675
0.043132396675674	0.28528441684420	2.5096106719298
0.043260385983316	0.29725632194967	2.4967237294685
0.043388375290959	0.30489264299883	2.4862189307474
0.043516364598602	0.31350137371111	2.4777742251353
0.043644353906245	0.32366579944244	2.4661967029472
0.043772343213888	0.33016702143289	2.4498399978632
0.043900332521531	0.32995424599119	2.4335423246382
0.044028321829174	0.32680136496239	2.4215115740211
0.044156311136817	0.32541625370962	2.4111860943661
0.044284300444460	0.32413480317887	2.3975999013134
0.044412289752103	0.31754128747852	2.3814848806941
0.044540279059746	0.30496041589822	2.3685308421563
0.044668268367389	0.29164358141065	2.3609346738446
0.044796257675032	0.28079507153165	2.3543436907587
0.044924246982675	0.26880273926873	2.3449429218264
0.045052236290318	0.25108064954934	2.3356939444284
0.045180225597961	0.22946596426716	2.3320335285103
0.045308214905604	0.20968461351545	2.3336902657488
0.045436204213247	0.19280089190757	2.3353155689180
0.045564193520890	0.17391268772028	2.3349611746468
0.045692182828532	0.15012598982653	2.3372516987143
0.045820172136175	0.12543855229658	2.3463158266004
0.045948161443818	0.10494039880614	2.3594325273882
0.046076150751461	0.087312302459259	2.3712577709453
0.046204140059104	0.067261422543048	2.3820877125434
0.046332129366747	0.044125483775404	2.3973363883161
0.046460118674390	0.023293096049216	2.4190238095218
0.046588107982033	0.0082173228668760	2.4424767205450
0.046716097289676	-0.0045996626580004	2.4633758524252
0.046844086597319	-0.019862721506350	2.4842298711107
0.046972075904962	-0.035882040330417	2.5102263612912
0.047100065212605	-0.046915823077414	2.5408843298696
0.047228054520248	-0.051842653531315	2.5704636956827
0.047356043827891	-0.055714337119163	2.5965169760378
0.047484033135534	-0.061766686637046	2.6233263996242
0.047612022443177	-0.066274839939897	2.6548843303439
0.047740011750820	-0.064247664180593	2.6882987533465
0.047868001058463	-0.057143427138674	2.7178676972399
0.047995990366106	-0.050632394038144	2.7435236331431
0.048123979673749	-0.045859178772983	2.7705515026326
0.048251968981391	-0.037756016156867	2.8010045850073
0.048379958289034	-0.023039407625119	2.8301323390970
0.048507947596677	-0.0054942392369765	2.8533812567524
0.048635936904320	0.0096662593074253	2.8731268903855
0.048763926211963	0.023634835985891	2.8946889798426
0.048891915519606	0.041883812988058	2.9177964317668
0.049019904827249	0.065360518079380	2.9367460958639
0.049147894134892	0.088662406944202	2.9490313077155
0.049275883442535	0.10804478533107	2.9590662101621
0.049403872750178	0.12685601011679	2.9712149244022
0.049531862057821	0.14996085328406	2.9829247350176
0.049659851365464	0.17578886616469	2.9886251375967
0.049787840673107	0.19835160337514	2.9883652692452
0.049915829980750	0.21612524838608	2.9877917053346
0.050043819288393	0.23402986853093	2.9894802074491
0.050171808596036	0.25542095310764	2.9890568247838
0.050299797903679	0.27650650849249	2.9821400620175
0.050427787211322	0.29186700920466	2.9713510481322
0.050555776518965	0.30254006778459	2.9625067307975
0.050683765826607	0.31412925392587	2.9558765115695
0.050811755134250	0.32785194870690	2.9460601365846
0.050939744441893	0.33840922281637	2.9306941269932
0.051067733749536	0.34200432994669	2.9144890125921
0.051195723057179	0.34208986275995	2.9023140348628
0.051323712364822	0.34391793600732	2.8920322725608
0.051451701672465	0.34632639389794	2.8782034003192
0.051579690980108	0.34350557725012	2.8609290695215
0.051707680287751	0.33402900924243	2.8461181183997
0.051835669595394	0.32314783687293	2.8367328019083
0.051963658903037	0.31476896150617	2.8285765179321
0.052091648210680	0.30554112145055	2.8171690434432
0.052219637518323	0.29023297560579	2.8050613556093
0.052347626825966	0.27008232133256	2.7982319726805
0.052475616133609	0.25116104512326	2.7971256799726
0.052603605441252	0.23526397449320	2.7962271791739
0.052731594748895	0.21744112890627	2.7928511368781
0.052859584056538	0.19401814550853	2.7915259756700
0.052987573364181	0.16867933124525	2.7971520127051
0.053115562671823	0.14716105199230	2.8075215637687
0.053243551979466	0.12875671590823	2.8168084445437
0.053371541287109	0.10780615137898	2.8246395540235
0.053499530594752	0.082880337958294	2.8366821970794
0.053627519902395	0.059421140555568	2.8558118133752
0.053755509210038	0.041715287709061	2.8775439851638
0.053883498517681	0.026625886282330	2.8968344191154
0.054011487825324	0.0088118523557135	2.9157257148370
0.054139477132967	-0.010638106748110	2.9399760761039
0.054267466440610	-0.025553041532771	2.9698739394808
0.054395455748253	-0.033949760883846	2.9994822888874
0.054523445055896	-0.040862956927666	3.0255133834812
0.054651434363539	-0.050327083835909	3.0520904892865
0.054779423671182	-0.058926584740530	3.0839977545522
0.054907412978825	-0.060932392472876	3.1188662194111
0.055035402286468	-0.057087897359967	3.1504259492082
0.055163391594111	-0.053419347723545	3.1778139658684
0.055291380901754	-0.051888290993973	3.2065136909511
0.055419370209397	-0.047370560354079	3.2394478747534
0.055547359517039	-0.035669282483643	3.2720254160053
0.055675348824682	-0.020156985183997	3.2988467066564
0.055803338132325	-0.0067319882335275	3.3216999755190
0.055931327439968	0.0051200494427279	3.3464460182310
0.056059316747611	0.021300436286663	3.3735970831070
0.056187306055254	0.043672092441468	3.3971970401463
0.056315295362897	0.066840949806776	3.4137699896721
0.056443284670540	0.086162318489871	3.4274827843436
0.056571273978183	0.10458456537428	3.4435002274608
0.056699263285826	0.12770918751315	3.4598119133674
0.056827252593469	0.15470224266680	3.4702129488357
0.056955241901112	0.17915467320516	3.4738485917471
0.057083231208755	0.19859227572056	3.4765308389542
0.057211220516398	0.21790790121548	3.4817582439104
0.057339209824041	0.24137506056570	3.4853436681246
0.057467199131684	0.26560672591136	3.4819982997965
0.057595188439327	0.28439501551840	3.4736902254096
0.057723177746970	0.29796312784864	3.4668091030976
0.057851167054613	0.31228936780283	3.4624993046378
0.057979156362256	0.32952479974751	3.4551394790963
0.058107145669898	0.34435114403537	3.4413511165983
0.058235134977541	0.35195386749240	3.4255856532482
0.058363124285184	0.35527738342848	3.4136043247409
0.058491113592827	0.36030321136520	3.4039260610733
0.058619102900470	0.36664230056684	3.3905043944756
0.058747092208113	0.36802776536553	3.3725108548713
0.058875081515756	0.36197683961208	3.3560603007326
0.059003070823399	0.35365841050685	3.3451692301932
0.059131060131042	0.34794519423411	3.3359382374120
0.059259049438685	0.34194511603466	3.3229922589946
0.059387038746328	0.32960268915762	3.3082197585528
0.059515028053971	0.31126811387938	3.2982516965930
0.059643017361614	0.29339871486726	3.2945504969396
0.059771006669257	0.27882054542697	3.2914603356640
0.059898995976900	0.26262787268219	3.2852669205819
0.060026985284543	0.24009920964065	3.2802408025350
0.060154974592186	0.21438221059729	3.2822727007312
0.060282963899829	0.19201700860019	3.2899328898843
0.060410953207472	0.17319928171274	3.2968175211070
0.060538942515114	0.15187010900896	3.3015771855496
0.060666931822757	0.12552157430714	3.3100903285142
0.060794921130400	0.099530072083048	3.3263813400882
0.060922910438043	0.079269267084903	3.3463376218576
0.061050899745686	0.062194513702118	3.3639850590550
0.061178889053329	0.042176506819438	3.3806278993464
0.061306878360972	0.019396631944906	3.4026816503900
0.061434867668615	0.00046355595236705	3.4315247654006
0.061562856976258	-0.011468111035804	3.4610913279982
0.061690846283901	-0.021282936936858	3.4869698795321
0.061818835591544	-0.034064375207549	3.5129329912029
0.061946824899187	-0.046955119325928	3.5447605454483
0.062074814206830	-0.053350310663350	3.5809009387538
0.062202803514473	-0.052962771015266	3.6144544343535
0.062330792822116	-0.052165006769376	3.6434455244790
0.062458782129759	-0.054044764218200	3.6734791005852
0.062586771437402	-0.053569300625425	3.7086372698105
0.062714760745045	-0.045380168880825	3.7447054156528
0.062842750052688	-0.032168386250997	3.7752515760293
0.062970739360330	-0.020636285651461	3.8011768557587
0.063098728667973	-0.011266500621501	3.8289356774324
0.063226717975616	0.0022511501572711	3.8601520212248
0.063354707283259	0.023013559161394	3.8887171752127
0.063482696590902	0.045809479012288	3.9099032096657
0.063610685898545	0.064861855490648	3.9273988781683
0.063738675206188	0.082444215605993	3.9473474523353
0.063866664513831	0.10500941858218	3.9685937960258
0.063994653821474	0.13279673829386	3.9842620827261
0.064122643129117	0.15902359797661	3.9922593753064
0.064250632436760	0.17995551472864	3.9984423250364
0.064378621744403	0.20027479731790	4.0075084643673
0.064506611052046	0.22540646414955	4.0157007187152
0.064634600359689	0.25266575037284	4.0166509524170
0.064762589667332	0.27496289887081	4.0113435927035
0.064890578974975	0.29136818677711	4.0067547548121
0.065018568282618	0.30817570319823	4.0052353388153
0.065146557590261	0.32878554154851	4.0010741012806
0.065274546897904	0.34806559349086	3.9895966826267
0.065402536205547	0.35996118493126	3.9747265839728
0.065530525513189	0.36659911287799	3.9632682453664
0.065658514820832	0.37477055215423	3.9547288258517
0.065786504128475	0.38520582165207	3.9424488218217
0.065914493436118	0.39125640040143	3.9243246079861
0.066042482743761	0.38906578880511	3.9065182721447
0.066170472051404	0.38349400285032	3.8943681412460
0.066298461359047	0.38058949720316	3.8845487741398
0.066426450666690	0.37823791156781	3.8706428262639
0.066554439974333	0.36948815536223	3.8535252996841
0.066682429281976	0.35344233261708	3.8404628468021
0.066810418589619	0.33684199575688	3.8342780609635
0.066938407897262	0.32385306173465	3.8293467602625
0.067066397204905	0.30984995187542	3.8206587983715
0.067194386512548	0.28885397914975	3.8119304483365
0.067322375820191	0.26313429871514	3.8101755419839
0.067450365127834	0.24008125984414	3.8151027018789
0.067578354435477	0.22115031255985	3.8197644097056
0.067706343743120	0.19999356045983	3.8214908208239
0.067834333050763	0.17270749139337	3.8261831630287
0.067962322358405	0.14434031900900	3.8392793776980
0.068090311666048	0.12154456610037	3.8573552572383
0.068218300973691	0.10271482726793	3.8733920799849
0.068346290281334	0.080894926464273	3.8875912228900
0.068474279588977	0.054988010792857	3.9069810074149
0.068602268896620	0.031906085485211	3.9343840290487
0.068730258204263	0.016284678760745	3.9638206540590
0.068858247511906	0.0036653106049816	3.9895060552670
0.068986236819549	-0.012269829190197	4.0145391251375
0.069114226127192	-0.029584048908718	4.0458067763772
0.069242215434835	-0.040774975881919	4.0829590271209
0.069370204742478	-0.044147859790561	4.1185384480372
0.069498194050121	-0.046267290125415	4.1491108077531
0.069626183357764	-0.051652131074569	4.1801782418924
0.069754172665407	-0.055651532884018	4.2172345962507
0.069882161973050	-0.051566475975265	4.2567894777258
0.070010151280693	-0.041026017641403	4.2912897574844
0.070138140588336	-0.031535551062621	4.3203638265773
0.070266129895979	-0.024949830571947	4.3509767680640
0.070394119203621	-0.014714761337284	4.3862178977396
0.070522108511264	0.0038109383094863	4.4200739730622
0.070650097818907	0.025915789977499	4.4463241283305
0.070778087126550	0.044531803125082	4.4678191828714
0.070906076434193	0.060874470955942	4.4917577265588
0.071034065741836	0.082240335762672	4.5182356100750
0.071162055049479	0.11033203407255	4.5398074096012
0.071290044357122	0.13818741379916	4.5527866779299
0.071418033664765	0.16051481001286	4.5628059017375
0.071546022972408	0.18146132533658	4.5759915339683
0.071674012280051	0.20775986986471	4.5893872940877
0.071802001587694	0.23783219613121	4.5954781411348
