#Parameters = {L_taper=0.1; b=5; d=15; L_in=30; L_out=30; beta=1; cellsperw=12; conductivity=10; q=1e-09; sigmaz=4; wakelength=1000}
#"s / cm"	"Z (5) [Real Part]"
#----------------------------
170.61436134815	0.040214319341767
170.62769620364	0.040102259141030
170.64103105913	0.039989941324242
170.65436591462	0.039877366434653
170.66770077011	0.039764535019186
170.68103562560	0.039651447620811
170.69437048109	0.039538104775067
170.70770533658	0.039424507002649
170.72104019208	0.039310654845049
170.73437504757	0.039196548836276
170.74770990306	0.039082189497525
170.76104475855	0.038967577362877
170.77437961404	0.038852712969064
170.78771446953	0.038737596841968
170.80104932502	0.038622229521474
170.81438418051	0.038506611559480
170.82771903600	0.038390743483832
170.84105389149	0.038274625859258
170.85438874698	0.038158259243312
170.86772360248	0.038041644186424
170.88105845797	0.037924781273056
170.89439331346	0.037807671097099
170.90772816895	0.037690314234565
170.92106302444	0.037572711279142
170.93439787993	0.037454862834522
170.94773273542	0.037336769505791
170.96106759091	0.037218431910391
170.97440244640	0.037099850662842
170.98773730189	0.036981026400470
171.00107215739	0.036861959748042
171.01440701288	0.036742651343191
171.02774186837	0.036623101822766
171.04107672386	0.036503311793936
171.05441157935	0.036383281885973
171.06774643484	0.036263012729003
171.08108129033	0.036142504946533
171.09441614582	0.036021759169251
171.10775100131	0.035900776002932
171.12108585680	0.035779556068366
171.13442071229	0.035658099976090
171.14775556779	0.035536408358273
171.16109042328	0.035414481808669
171.17442527877	0.035292320955394
171.18776013426	0.035169926424808
171.20109498975	0.035047298847560
171.21442984524	0.034924438872686
171.22776470073	0.034801347147501
171.24109955622	0.034678024314897
171.25443441171	0.034554471037172
171.26776926720	0.034430687980728
171.28110412270	0.034306675807427
171.29443897819	0.034182435197580
171.30777383368	0.034057966871228
171.32110868917	0.033933271522294
171.33444354466	0.033808349869632
171.34777840015	0.033683202614676
171.36111325564	0.033557830471281
171.37444811113	0.033432234158197
171.38778296662	0.033306414413981
171.40111782211	0.033180371945918
171.41445267760	0.033054107487684
171.42778753310	0.032927621782994
171.44112238859	0.032800915561297
171.45445724408	0.032673989514991
171.46779209957	0.032546844387567
171.48112695506	0.032419480903825
171.49446181055	0.032291899796331
171.50779666604	0.032164101784755
171.52113152153	0.032036087595550
171.53446637702	0.031907857964275
171.54780123251	0.031779413619944
171.56113608801	0.031650755306911
171.57447094350	0.031521883758886
171.58780579899	0.031392799721483
171.60114065448	0.031263503955928
171.61447550997	0.031133997215586
171.62781036546	0.031004280270895
171.64114522095	0.030874353910006
171.65448007644	0.030744218911741
171.66781493193	0.030613876081030
171.68114978742	0.030483326202360
171.69448464292	0.030352570080854
171.70781949841	0.030221608519170
171.72115435390	0.030090442328504
171.73448920939	0.029959072316118
171.74782406488	0.029827499289104
171.76115892037	0.029695724026300
171.77449377586	0.029563747343485
171.78782863135	0.029431570032083
171.80116348684	0.029299192889545
171.81449834233	0.029166616678991
171.82783319782	0.029033842162860
171.84116805332	0.028900870089769
171.85450290881	0.028767701203033
171.86783776430	0.028634336249349
171.88117261979	0.028500775963222
171.89450747528	0.028367021054836
171.90784233077	0.028233072255846
171.92117718626	0.028098930280584
171.93451204175	0.027964595831085
171.94784689724	0.027830069622804
171.96118175273	0.027695352356437
171.97451660823	0.027560444749768
171.98785146372	0.027425347527391
172.00118631921	0.027290061435044
172.01452117470	0.027154587221137
172.02785603019	0.027018925643640
172.04119088568	0.026883077470999
172.05452574117	0.026747043503782
172.06786059666	0.026610824549151
172.08119545215	0.026474421451666
172.09453030764	0.026337835024801
172.10786516313	0.026201066103744
172.12120001863	0.026064115561050
172.13453487412	0.025926984276873
172.14786972961	0.025789673129064
172.16120458510	0.025652183009211
172.17453944059	0.025514514808599
172.18787429608	0.025376669403938
172.20120915157	0.025238647709294
172.21454400706	0.025100450626621
172.22787886255	0.024962079042318
172.24121371804	0.024823533835141
172.25454857354	0.024684815877008
172.26788342903	0.024545926049179
172.28121828452	0.024406865206193
172.29455314001	0.024267634230550
172.30788799550	0.024128233970597
172.32122285099	0.023988665269682
172.33455770648	0.023848928963082
172.34789256197	0.023709025890311
172.36122741746	0.023568956883130
172.37456227295	0.023428722759837
172.38789712844	0.023288324360211
172.40123198394	0.023147762521199
172.41456683943	0.023007038078569
172.42790169492	0.022866151848607
172.44123655041	0.022725104690358
172.45457140590	0.022583897452917
172.46790626139	0.022442530985985
172.48124111688	0.022301006149545
172.49457597237	0.022159323795706
172.50791082786	0.022017484809389
172.52124568335	0.021875490062335
172.53458053885	0.021733340422247
172.54791539434	0.021591036763195
172.56125024983	0.021448579979695
172.57458510532	0.021305970944729
172.58791996081	0.021163210529539
172.60125481630	0.021020299626194
172.61458967179	0.020877239119526
172.62792452728	0.020734029876593
172.64125938277	0.020590672799075
172.65459423826	0.020447168779204
172.66792909375	0.020303518691944
172.68126394925	0.020159723409789
172.69459880474	0.020015783817937
172.70793366023	0.019871700826501
172.72126851572	0.019727475342957
172.73460337121	0.019583108246037
172.74793822670	0.019438600449676
172.76127308219	0.019293952878244
172.77460793768	0.019149166456897
172.78794279317	0.019004242122351
172.80127764866	0.018859180808388
172.81461250416	0.018713983473332
172.82794735965	0.018568651070837
172.84128221514	0.018423184575690
172.85461707063	0.018277584950739
172.86795192612	0.018131853175384
172.88128678161	0.017985990241472
172.89462163710	0.017839997124356
172.90795649259	0.017693874814840
172.92129134808	0.017547624275559
172.93462620357	0.017401246499733
172.94796105907	0.017254742463041
172.96129591456	0.017108113105411
172.97463077005	0.016961359376297
172.98796562554	0.016814482193397
173.00130048103	0.016667482482607
173.01463533652	0.016520361139884
173.02797019201	0.016373119054716
173.04130504750	0.016225757110665
173.05463990299	0.016078276176359
173.06797475848	0.015930677102971
173.08130961397	0.015782960725792
173.09464446947	0.015635127865874
173.10797932496	0.015487179347844
173.12131418045	0.015339115981310
173.13464903594	0.015190938612583
173.14798389143	0.015042648051399
173.16131874692	0.014894245140485
173.17465360241	0.014745730720413
173.18798845790	0.014597105654924
173.20132331339	0.014448370808102
173.21465816888	0.014299527085691
173.22799302438	0.014150575395831
173.24132787987	0.014001516645358
173.25466273536	0.013852351773994
173.26799759085	0.013703081750461
173.28133244634	0.013553707545562
173.29466730183	0.013404230166105
173.30800215732	0.013254650628340
173.32133701281	0.013104969945972
173.33467186830	0.012955189139549
173.34800672379	0.012805309264724
173.36134157928	0.012655331376342
173.37467643478	0.012505256518432
173.38801129027	0.012355085732235
173.40134614576	0.012204820077601
173.41468100125	0.012054460577732
173.42801585674	0.011904008258108
173.44135071223	0.011753464160416
173.45468556772	0.011602829295091
173.46802042321	0.011452104670687
173.48135527870	0.011301291279665
173.49469013419	0.011150390120628
173.50802498969	0.010999402170317
173.52135984518	0.010848328420124
173.53469470067	0.010697169839433
173.54802955616	0.010545927390951
173.56136441165	0.010394602051183
173.57469926714	0.010243194793532
173.58803412263	0.010091706581676
173.60136897812	0.0099401383726683
173.61470383361	0.0097884911302511
173.62803868910	0.0096367658458655
173.64137354459	0.0094849634951955
173.65470840009	0.0093330850728131
173.66804325558	0.0091811315626297
173.68137811107	0.0090291039730526
173.69471296656	0.0088770032824664
173.70804782205	0.0087248304846349
173.72138267754	0.0085725865894589
173.73471753303	0.0084202725901351
173.74805238852	0.0082678894975139
173.76138724401	0.0081154383298116
173.77472209950	0.0079629200902036
173.78805695500	0.0078103357952912
173.80139181049	0.0076576864411456
173.81472666598	0.0075049730338986
173.82806152147	0.0073521965641563
173.84139637696	0.0071993580294389
173.85473123245	0.0070464584239397
173.86806608794	0.0068934987369835
173.88140094343	0.0067404799415943
173.89473579892	0.0065874030278160
173.90807065441	0.0064342690069937
173.92140550990	0.0062810788871409
173.93474036540	0.0061278336874546
173.94807522089	0.0059745344244229
173.96141007638	0.0058211821268048
173.97474493187	0.0056677778130054
173.98807978736	0.0055143225134979
174.00141464285	0.0053608172889219
174.01474949834	0.0052072631969477
174.02808435383	0.0050536613351168
174.04141920932	0.0049000127749816
174.05475406481	0.0047463186033009
174.06808892031	0.0045925799245322
174.08142377580	0.0044387978266495
174.09475863129	0.0042849734027663
174.10809348678	0.0041311077532693
174.12142834227	0.0039772019694135
174.13476319776	0.0038232571391945
174.14809805325	0.0036692743288649
174.16143290874	0.0035152546029215
174.17476776423	0.0033611990121347
174.18810261972	0.0032071085813704
174.20143747522	0.0030529843462734
174.21477233071	0.0028988273175257
174.22810718620	0.0027446384822307
174.24144204169	0.0025904188154554
174.25477689718	0.0024361692697678
174.26811175267	0.0022818908011554
174.28144660816	0.0021275843472452
174.29478146365	0.0019732508414206
174.30811631914	0.0018188911908725
174.32145117463	0.0016645063260762
174.33478603012	0.0015100971852860
174.34812088562	0.0013556646976099
174.36145574111	0.0012012097928081
174.37479059660	0.0010467334242597
174.38812545209	0.00089223653355313
174.40146030758	0.00073772012348535
174.41479516307	0.00058318517805867
174.42813001856	0.00042863268764897
174.44146487405	0.00027406365814214
174.45479972954	0.00011947915206048
174.46813458503	-3.5119784521013e-05
174.48146944053	-0.00018973208411772
174.49480429602	-0.00034435665113200
174.50813915151	-0.00049899240646148
174.52147400700	-0.00065363825718269
174.53480886249	-0.00080829310298583
174.54814371798	-0.00096295581830917
174.56147857347	-0.0011176252814620
174.57481342896	-0.0012723004100354
174.58814828445	-0.0014269800744088
174.60148313994	-0.0015816631913018
174.61481799543	-0.0017363486435264
174.62815285093	-0.0018910353411287
174.64148770642	-0.0020457221908043
174.65482256191	-0.0022004081116581
174.66815741740	-0.0023550920395226
174.68149227289	-0.0025097729024160
174.69482712838	-0.0026644496355211
174.70816198387	-0.0028191211823211
174.72149683936	-0.0029737864722806
174.73483169485	-0.0031284444720101
174.74816655034	-0.0032830941316015
174.76150140584	-0.0034377343898616
174.77483626133	-0.0035923641718538
174.78817111682	-0.0037469824065432
174.80150597231	-0.0039015880282954
174.81484082780	-0.0040561799428749
174.82817568329	-0.0042107570590082
174.84151053878	-0.0043653182845732
174.85484539427	-0.0045198624916888
174.86818024976	-0.0046743886033801
174.88151510525	-0.0048288955146558
174.89484996074	-0.0049833821207845
174.90818481624	-0.0051378472895637
174.92151967173	-0.0052922899128671
174.93485452722	-0.0054467088864556
174.94818938271	-0.0056011031022790
174.96152423820	-0.0057554714568990
174.97485909369	-0.0059098128835466
174.98819394918	-0.0060641262792726
175.00152880467	-0.0062184105783225
175.01486366016	-0.0063726647287781
175.02819851565	-0.0065268876773968
175.04153337115	-0.0066810784070786
175.05486822664	-0.0068352359038925
175.06820308213	-0.0069893591419418
175.08153793762	-0.0071434471280798
175.09487279311	-0.0072974988692275
175.10820764860	-0.0074515133668980
175.12154250409	-0.0076054896218269
175.13487735958	-0.0077594266568207
175.14821221507	-0.0079133234625290
175.16154707056	-0.0080671790511276
175.17488192605	-0.0082209924204373
175.18821678155	-0.0083747625661833
175.20155163704	-0.0085284884788016
175.21488649253	-0.0086821691394833
175.22822134802	-0.0088358035079646
175.24155620351	-0.0089893905563931
175.25489105900	-0.0091429292431917
175.26822591449	-0.0092964185218489
175.28156076998	-0.0094498573427123
175.29489562547	-0.0096032446536026
175.30823048096	-0.0097565793886002
175.32156533646	-0.0099098604687787
175.33490019195	-0.010063086840875
175.34823504744	-0.010216257447035
175.36156990293	-0.010369371218918
175.37490475842	-0.010522427096276
175.38823961391	-0.010675424040748
175.40157446940	-0.010828361012144
175.41490932489	-0.010981236955455
175.42824418038	-0.011134050813703
175.44157903587	-0.011286801580733
175.45491389137	-0.011439488228494
175.46824874686	-0.011592109717434
175.48158360235	-0.011744665017958
175.49491845784	-0.011897153111074
175.50825331333	-0.012049572967574
175.52158816882	-0.012201923528082
175.53492302431	-0.012354203748379
175.54825787980	-0.012506412567457
175.56159273529	-0.012658548933515
175.57492759078	-0.012810611756323
175.58826244627	-0.012962599960351
175.60159730177	-0.013114512455092
175.61493215726	-0.013266348126376
175.62826701275	-0.013418105840565
175.64160186824	-0.013569784473862
175.65493672373	-0.013721382894153
175.66827157922	-0.013872899952086
175.68160643471	-0.014024334512286
175.69494129020	-0.014175685403222
175.70827614569	-0.014326951475894
175.72161100118	-0.014478131597233
175.73494585668	-0.014629224614462
175.74828071217	-0.014780229416247
175.76161556766	-0.014931144894400
175.77495042315	-0.015081969953788
175.78828527864	-0.015232703490097
175.80162013413	-0.015383344428222
175.81495498962	-0.015533891709270
175.82828984511	-0.015684344281559
175.84162470060	-0.015834701116731
175.85495955609	-0.015984961238301
175.86829441158	-0.016135123639706
175.88162926708	-0.016285187352853
175.89496412257	-0.016435151392852
175.90829897806	-0.016585014790853
175.92163383355	-0.016734776569226
175.93496868904	-0.016884435785992
175.94830354453	-0.017033991482213
175.96163840002	-0.017183442676150
175.97497325551	-0.017332788404236
175.98830811100	-0.017482027682878
176.00164296649	-0.017631159527155
176.01497782199	-0.017780182938831
176.02831267748	-0.017929096923360
176.04164753297	-0.018077900458552
176.05498238846	-0.018226592493672
176.06831724395	-0.018375171997736
176.08165209944	-0.018523637924689
176.09498695493	-0.018671989236522
176.10832181042	-0.018820224898764
176.12165666591	-0.018968343877911
176.13499152140	-0.019116345115040
176.14832637689	-0.019264227587360
176.16166123239	-0.019411990250097
176.17499608788	-0.019559632075003
176.18833094337	-0.019707152067016
176.20166579886	-0.019854549234653
176.21500065435	-0.020001822591935
176.22833550984	-0.020148971168550
176.24167036533	-0.020295993993571
176.25500522082	-0.020442890134349
176.26834007631	-0.020589658674969
176.28167493180	-0.020736298676142
176.29500978730	-0.020882809245564
176.30834464279	-0.021029189486798
176.32167949828	-0.021175438522591
176.33501435377	-0.021321555499470
176.34834920926	-0.021467539534470
176.36168406475	-0.021613389745491
176.37501892024	-0.021759105277427
176.38835377573	-0.021904685265589
176.40168863122	-0.022050128838991
176.41502348671	-0.022195435142287
176.42835834220	-0.022340603302113
176.44169319770	-0.022485632438693
176.45502805319	-0.022630521663343
176.46836290868	-0.022775270098757
176.48169776417	-0.022919876869366
176.49503261966	-0.023064341074557
176.50836747515	-0.023208661833553
176.52170233064	-0.023352838282753
176.53503718613	-0.023496869531923
176.54837204162	-0.023640754688512
176.56170689711	-0.023784492866024
176.57504175261	-0.023928083216525
176.58837660810	-0.024071524875669
176.60171146359	-0.024214816974415
176.61504631908	-0.024357958655602
176.62838117457	-0.024500949058761
176.64171603006	-0.024643787337368
176.65505088555	-0.024786472652423
176.66838574104	-0.024929004163812
176.68172059653	-0.025071381042845
176.69505545202	-0.025213602441580
176.70839030752	-0.025355667519390
176.72172516301	-0.025497575444399
176.73506001850	-0.025639325383426
176.74839487399	-0.025780916512277
176.76172972948	-0.025922347992295
176.77506458497	-0.026063618979178
176.78839944046	-0.026204728622546
176.80173429595	-0.026345676062683
176.81506915144	-0.026486460469073
176.82840400693	-0.026627080997043
176.84173886242	-0.026767536791723
176.85507371792	-0.026907827023635
176.86840857341	-0.027047950865316
176.88174342890	-0.027187907485182
176.89507828439	-0.027327696062957
176.90841313988	-0.027467315782946
176.92174799537	-0.027606765845511
176.93508285086	-0.027746045472604
176.94841770635	-0.027885153882567
176.96175256184	-0.028024090324051
176.97508741733	-0.028162854055475
176.98842227283	-0.028301444346300
177.00175712832	-0.028439860509832
177.01509198381	-0.028578101865329
177.02842683930	-0.028716167736758
177.04176169479	-0.028854057464559
177.05509655028	-0.028991770380411
177.06843140577	-0.029129305835130
177.08176626126	-0.029266663195280
177.09510111675	-0.029403841828179
177.10843597224	-0.029540841085614
177.12177082773	-0.029677660338316
177.13510568323	-0.029814298932354
177.14844053872	-0.029950756196316
177.16177539421	-0.030087031459609
177.17511024970	-0.030223124061207
177.18844510519	-0.030359033294427
177.20177996068	-0.030494758443489
177.21511481617	-0.030630298781627
177.22844967166	-0.030765653565416
177.24178452715	-0.030900822034485
177.25511938264	-0.031035803430934
177.26845423814	-0.031170596973065
177.28178909363	-0.031305201853977
177.29512394912	-0.031439617266254
177.30845880461	-0.031573842438831
177.32179366010	-0.031707876577192
177.33512851559	-0.031841718877279
177.34846337108	-0.031975368528791
177.36179822657	-0.032108824753049
177.37513308206	-0.032242086781661
177.38846793755	-0.032375153829846
177.40180279304	-0.032508025153349
177.41513764854	-0.032640699995885
177.42847250403	-0.032773177612511
177.44180735952	-0.032905457279979
177.45514221501	-0.033037538307795
177.46847707050	-0.033169420009538
177.48181192599	-0.033301101708816
177.49514678148	-0.033432582722033
177.50848163697	-0.033563862372709
177.52181649246	-0.033694939997757
177.53515134795	-0.033825814941205
177.54848620345	-0.033956486523294
177.56182105894	-0.034086954103422
177.57515591443	-0.034217217041583
177.58849076992	-0.034347274655018
177.60182562541	-0.034477126272686
177.61516048090	-0.034606771212335
177.62849533639	-0.034736208807206
177.64183019188	-0.034865438356791
177.65516504737	-0.034994459147618
177.66849990286	-0.035123270461723
177.68183475835	-0.035251871585495
177.69516961385	-0.035380261821033
177.70850446934	-0.035508440422105
177.72183932483	-0.035636406645363
177.73517418032	-0.035764159766158
177.74850903581	-0.035891699078803
177.76184389130	-0.036019023836202
177.77517874679	-0.036146133285305
177.78851360228	-0.036273026706946
177.80184845777	-0.036399703357077
177.81518331326	-0.036526162513024
177.82851816876	-0.036652403473650
177.84185302425	-0.036778425511122
177.85518787974	-0.036904227946708
177.86852273523	-0.037029810091514
177.88185759072	-0.037155171260752
177.89519244621	-0.037280310781273
177.90852730170	-0.037405227963794
177.92186215719	-0.037529922151935
177.93519701268	-0.037654392699983
177.94853186817	-0.037778638962734
177.96186672366	-0.037902660299767
177.97520157916	-0.038026456070357
177.98853643465	-0.038150025647413
178.00187129014	-0.038273368418446
178.01520614563	-0.038396483728896
178.02854100112	-0.038519370982056
178.04187585661	-0.038642029579064
178.05521071210	-0.038764458907482
178.06854556759	-0.038886658378037
178.08188042308	-0.039008627396938
178.09521527857	-0.039130365370369
178.10855013407	-0.039251871752669
178.12188498956	-0.039373145959762
178.13521984505	-0.039494187445252
178.14855470054	-0.039614995625124
178.16188955603	-0.039735569951127
178.17522441152	-0.039855909881362
178.18855926701	-0.039976014884363
178.20189412250	-0.040095884418959
178.21522897799	-0.040215517949698
178.22856383348	-0.040334914947054
178.24189868898	-0.040454074865612
178.25523354447	-0.040572997146076
178.26856839996	-0.040691681237297
178.28190325545	-0.040810126582485
178.29523811094	-0.040928332600029
178.30857296643	-0.041046298695406
178.32190782192	-0.041164024253885
178.33524267741	-0.041281508662118
178.34857753290	-0.041398751279219
178.36191238839	-0.041515751437512
178.37524724388	-0.041632508463567
178.38858209938	-0.041749021665734
178.40191695487	-0.041865290337947
178.41525181036	-0.041981313728204
178.42858666585	-0.042097091074293
178.44192152134	-0.042212621610442
178.45525637683	-0.042327904574627
178.46859123232	-0.042442939179512
178.48192608781	-0.042557724651316
178.49526094330	-0.042672260205860
178.50859579879	-0.042786545042206
178.52193065429	-0.042900578355713
178.53526550978	-0.043014359374424
178.54860036527	-0.043127887317030
178.56193522076	-0.043241161401513
178.57527007625	-0.043354180860168
178.58860493174	-0.043466944945983
178.60193978723	-0.043579452927305
178.61527464272	-0.043691704099939
178.62860949821	-0.043803697742577
178.64194435370	-0.043915433151329
178.65527920919	-0.044026909637950
178.66861406469	-0.044138126539023
178.68194892018	-0.044249083203687
178.69528377567	-0.044359778975672
178.70861863116	-0.044470213219752
178.72195348665	-0.044580385299076
178.73528834214	-0.044690294568845
178.74862319763	-0.044799940402749
178.76195805312	-0.044909322163011
178.77529290861	-0.045018439179497
178.78862776410	-0.045127290819487
178.80196261960	-0.045235876433709
178.81529747509	-0.045344195369345
178.82863233058	-0.045452246958873
178.84196718607	-0.045560030541426
178.85530204156	-0.045667545426069
178.86863689705	-0.045774790932746
178.88197175254	-0.045881766380321
178.89530660803	-0.045988471095420
178.90864146352	-0.046094904381668
178.92197631901	-0.046201065542757
178.93531117450	-0.046306953896183
178.94864603000	-0.046412568731312
178.96198088549	-0.046517909382630
178.97531574098	-0.046622975178603
178.98865059647	-0.046727765429118
179.00198545196	-0.046832279479976
179.01532030745	-0.046936516678249
179.02865516294	-0.047040476369429
179.04199001843	-0.047144157930790
179.05532487392	-0.047247560721910
179.06865972941	-0.047350684118390
179.08199458491	-0.047453527516899
179.09532944040	-0.047556090335033
179.10866429589	-0.047658371997914
179.12199915138	-0.047760371927343
179.13533400687	-0.047862089554337
179.14866886236	-0.047963524319583
179.16200371785	-0.048064675685505
179.17533857334	-0.048165543108748
179.18867342883	-0.048266126074675
179.20200828432	-0.048366424042242
179.21534313981	-0.048466436495928
179.22867799531	-0.048566162909506
179.24201285080	-0.048665602758454
179.25534770629	-0.048764755539495
179.26868256178	-0.048863620754700
179.28201741727	-0.048962197890649
179.29535227276	-0.049060486448362
179.30868712825	-0.049158485941454
179.32202198374	-0.049256195879097
179.33535683923	-0.049353615780494
179.34869169472	-0.049450745151373
179.36202655022	-0.049547583513885
179.37536140571	-0.049644130370608
179.38869626120	-0.049740385252572
179.40203111669	-0.049836347708474
179.41536597218	-0.049932017282402
179.42870082767	-0.050027393499922
179.44203568316	-0.050122475896071
179.45537053865	-0.050217264025635
179.46870539414	-0.050311757423551
179.48204024963	-0.050405955619610
179.49537510513	-0.050499858167735
179.50870996062	-0.050593464616079
179.52204481611	-0.050686774507896
179.53537967160	-0.050779787375383
179.54871452709	-0.050872502769209
179.56204938258	-0.050964920208811
179.57538423807	-0.051057039236193
179.58871909356	-0.051148859390097
179.60205394905	-0.051240380195792
179.61538880454	-0.051331601176090
179.62872366003	-0.051422521854258
179.64205851553	-0.051513141760498
179.65539337102	-0.051603460432826
179.66872822651	-0.051693477399297
179.68206308200	-0.051783192212636
179.69539793749	-0.051872604405020
179.70873279298	-0.051961713516070
179.72206764847	-0.052050519139943
179.73540250396	-0.052139020841466
179.74873735945	-0.052227218177816
179.76207221494	-0.052315110718167
179.77540707044	-0.052402698081152
179.78874192593	-0.052489979851161
179.80207678142	-0.052576955641935
179.81541163691	-0.052663625073913
179.82874649240	-0.052749987764038
179.84208134789	-0.052836043347087
179.85541620338	-0.052921791472289
179.86875105887	-0.053007231784374
179.88208591436	-0.053092363909029
179.89542076985	-0.053177187519637
179.90875562534	-0.053261702273214
179.92209048084	-0.053345907841108
179.93542533633	-0.053429803894399
179.94876019182	-0.053513390107013
179.96209504731	-0.053596666145011
179.97542990280	-0.053679631671540
179.98876475829	-0.053762286364547
180.00209961378	-0.053844629892036
180.01543446927	-0.053926661921443
180.02876932476	-0.054008382141141
180.04210418025	-0.054089790239762
180.05543903575	-0.054170885903766
180.06877389124	-0.054251668826955
180.08210874673	-0.054332138725301
180.09544360222	-0.054412295326295
180.10877845771	-0.054492138351153
180.12211331320	-0.054571667547998
180.13544816869	-0.054650882655881
180.14878302418	-0.054729783445085
180.16211787967	-0.054808369683710
180.17545273516	-0.054886641166539
180.18878759065	-0.054964597706675
180.20212244615	-0.055042239133565
180.21545730164	-0.055119565295151
180.22879215713	-0.055196576037031
180.24212701262	-0.055273271231258
180.25546186811	-0.055349650753352
180.26879672360	-0.055425714485956
180.28213157909	-0.055501462324474
180.29546643458	-0.055576894163889
180.30880129007	-0.055652009902501
180.32213614556	-0.055726809467661
180.33547100106	-0.055801292785123
180.34880585655	-0.055875459743715
180.36214071204	-0.055949310245367
180.37547556753	-0.056022844212236
180.38881042302	-0.056096061546774
180.40214527851	-0.056168962143779
180.41548013400	-0.056241545914073
180.42881498949	-0.056313812754572
180.44214984498	-0.056385762541135
180.45548470047	-0.056457395156376
180.46881955596	-0.056528710476326
180.48215441146	-0.056599708383449
180.49548926695	-0.056670388737362
180.50882412244	-0.056740751410292
180.52215897793	-0.056810796264026
180.53549383342	-0.056880523168887
180.54882868891	-0.056949931987861
180.56216354440	-0.057019022604903
180.57549839989	-0.057087794885125
180.58883325538	-0.057156248706707
180.60216811087	-0.057224383954419
180.61550296637	-0.057292200512255
180.62883782186	-0.057359698264201
180.64217267735	-0.057426877104093
180.65550753284	-0.057493736935941
180.66884238833	-0.057560277670575
180.68217724382	-0.057626499241879
180.69551209931	-0.057692401581402
180.70884695480	-0.057757984629752
180.72218181029	-0.057823248300011
180.73551666578	-0.057888192549607
180.74885152128	-0.057952817344504
180.76218637677	-0.058017122624497
180.77552123226	-0.058081108354714
180.78885608775	-0.058144774495885
180.80219094324	-0.058208121021849
180.81552579873	-0.058271147885634
180.82886065422	-0.058333855071333
180.84219550971	-0.058396242540601
180.85553036520	-0.058458310261096
180.86886522069	-0.058520058201773
180.88220007618	-0.058581486321009
180.89553493168	-0.058642594566543
180.90886978717	-0.058703382906160
180.92220464266	-0.058763851287491
180.93553949815	-0.058823999645849
180.94887435364	-0.058883827924392
180.96220920913	-0.058943336061060
180.97554406462	-0.059002523997609
180.98887892011	-0.059061391654482
181.00221377560	-0.059119938957650
181.01554863109	-0.059178165802820
181.02888348659	-0.059236072075195
181.04221834208	-0.059293657669986
181.05555319757	-0.059350922477082
181.06888805306	-0.059407866385552
181.08222290855	-0.059464489272341
181.09555776404	-0.059520790997604
181.10889261953	-0.059576771420872
181.12222747502	-0.059632430389558
181.13556233051	-0.059687767756352
181.14889718600	-0.059742783366744
181.16223204149	-0.059797477059551
181.17556689699	-0.059851848689815
181.18890175248	-0.059905898108437
181.20223660797	-0.059959625164580
181.21557146346	-0.060013029713790
181.22890631895	-0.060066111604498
181.24224117444	-0.060118870699262
181.25557602993	-0.060171306860015
181.26891088542	-0.060223419989921
181.28224574091	-0.060275209972048
181.29558059640	-0.060326676690769
181.30891545190	-0.060377820079269
181.32225030739	-0.060428640045722
181.33558516288	-0.060479136505378
181.34892001837	-0.060529309392670
181.36225487386	-0.060579158648154
181.37558972935	-0.060628684232570
181.38892458484	-0.060677886107502
181.40225944033	-0.060726764238858
181.41559429582	-0.060775318590093
181.42892915131	-0.060823549142812
181.44226400680	-0.060871455892764
181.45559886230	-0.060919038826021
181.46893371779	-0.060966297923038
181.48226857328	-0.061013233160444
181.49560342877	-0.061059844516871
181.50893828426	-0.061106131963708
181.52227313975	-0.061152095455890
181.53560799524	-0.061197734946281
181.54894285073	-0.061243050380133
181.56227770622	-0.061288041690572
181.57561256171	-0.061332708784550
181.58894741721	-0.061377051582118
181.60228227270	-0.061421069971283
181.61561712819	-0.061464763833130
181.62895198368	-0.061508133026475
181.64228683917	-0.061551177420861
181.65562169466	-0.061593896867124
181.66895655015	-0.061636291200529
181.68229140564	-0.061678360250160
181.69562626113	-0.061720103840454
181.70896111662	-0.061761521792837
181.72229597211	-0.061802613921173
181.73563082761	-0.061843380026382
181.74896568310	-0.061883819913782
181.76230053859	-0.061923933408496
181.77563539408	-0.061963720298234
181.78897024957	-0.062003180387452
181.80230510506	-0.062042313475318
181.81563996055	-0.062081119346044
181.82897481604	-0.062119597813171
181.84230967153	-0.062157748691290
181.85564452702	-0.062195571806991
181.86897938252	-0.062233066959422
181.88231423801	-0.062270233980436
181.89564909350	-0.062307072681898
181.90898394899	-0.062343582895670
181.92231880448	-0.062379764449179
181.93565365997	-0.062415617155718
181.94898851546	-0.062451140842684
181.96232337095	-0.062486335347129
181.97565822644	-0.062521200508375
181.98899308193	-0.062555736170296
182.00232793742	-0.062589942158003
182.01566279292	-0.062623818301050
182.02899764841	-0.062657364429476
182.04233250390	-0.062690580381519
182.05566735939	-0.062723466002384
182.06900221488	-0.062756021132427
182.08233707037	-0.062788245612640
182.09567192586	-0.062820139279085
182.10900678135	-0.062851701973517
182.12234163684	-0.062882933512814
182.13567649233	-0.062913833739544
182.14901134783	-0.062944402479165
182.16234620332	-0.062974639572677
182.17568105881	-0.063004544855981
182.18901591430	-0.063034118162036
182.20235076979	-0.063063359321852
182.21568562528	-0.063092268148747
182.22902048077	-0.063120844475372
182.24235533626	-0.063149088153406
182.25569019175	-0.063176999003746
182.26902504724	-0.063204576859062
182.28235990274	-0.063231821572107
182.29569475823	-0.063258732999076
182.30902961372	-0.063285310984345
