#Parameters = {xtest=0; xsource=8; ncells=15; sigmaz=10; wakelength=10000}
#"s / mm"	"X (2) [Real Part / V/pC]"
#-----------------------------------
6182.2212091062	0.00065822578940028
6182.5295987155	0.00049189848287257
6182.8379883248	0.00032578137240106
6183.1463779341	0.00016018516251772
6183.4547675434	-4.5772372724152e-06
6183.7631571527	-0.00016819187012939
6184.0715467620	-0.00033034518467542
6184.3799363713	-0.00049072560986300
6184.6883259806	-0.00064902505694511
6184.9967155899	-0.00080494032440529
6185.3051051992	-0.00095817430352687
6185.6134948085	-0.0011084368626346
6185.9218844178	-0.0012554454003135
6186.2302740271	-0.0013989250642202
6186.5386636365	-0.0015386087438064
6186.8470532458	-0.0016742368588740
6187.1554428551	-0.0018055570107008
6187.4638324644	-0.0019323236881800
6187.7722220737	-0.0020542980731694
6188.0806116830	-0.0021712479707850
6188.3890012923	-0.0022829479506070
6188.6973909016	-0.0023891796900449
6189.0057805109	-0.0024897324985076
6189.3141701202	-0.0025844039953914
6189.6225597295	-0.0026730008823574
6189.9309493388	-0.0027553397628468
6190.2393389481	-0.0028312479891561
6190.5477285574	-0.0029005645462702
6190.8561181667	-0.0029631408898725
6191.1645077760	-0.0030188417388171
6191.4728973853	-0.0030675458386436
6191.7812869946	-0.0031091466814952
6192.0896766039	-0.0031435530938394
6192.3980662132	-0.0031706895859794
6192.7064558225	-0.0031904965161032
6193.0148454318	-0.0032029299931020
6193.3232350411	-0.0032079614862845
6193.6316246504	-0.0032055771496714
6193.9400142597	-0.0031957769060776
6194.2484038690	-0.0031785734474194
6194.5567934783	-0.0031539912810205
6194.8651830876	-0.0031220659944356
6195.1735726969	-0.0030828438935237
6195.4819623062	-0.0030363819926611
6195.7903519155	-0.0029827484568607
6196.0987415248	-0.0029220235303839
6196.4071311341	-0.0028543006848047
6196.7155207434	-0.0027796878170151
6197.0239103527	-0.0026983082800170
6197.3322999620	-0.0026103015912000
6197.6406895713	-0.0025158237282251
6197.9490791806	-0.0024150468877783
6198.2574687899	-0.0023081587661019
6198.5658583992	-0.0021953615212144
6198.8742480085	-0.0020768705291866
6199.1826376178	-0.0019529131066494
6199.4910272271	-0.0018237273605001
6199.7994168364	-0.0016895612254792
6200.1078064457	-0.0015506716740022
6200.4161960550	-0.0014073240732114
6200.7245856643	-0.0012597916676782
6201.0329752736	-0.0011083551011505
6201.3413648829	-0.00095330186210769
6201.6497544922	-0.00079492566431218
6201.9581441015	-0.00063352587098550
6202.2665337108	-0.00046940699495470
6202.5749233201	-0.00030287833554042
6202.8833129294	-0.00013425381640581
6203.1917025387	3.6147965585793e-05
6203.5000921480	0.00020800353598851
6203.8084817574	0.00038098430834915
6204.1168713667	0.00055475645622993
6204.4252609760	0.00072898105013002
6204.7336505853	0.00090331465419892
6205.0420401946	0.0010774103319301
6205.3504298039	0.0012509190192892
6205.6588194132	0.0014234912890091
6205.9672090225	0.0015947792815889
6206.2755986318	0.0017644385979151
6206.5839882411	0.0019321299443460
6206.8923778504	0.0020975204433799
6207.2007674597	0.0022602845428062
6207.5091570690	0.0024201044435818
6207.8175466783	0.0025766701801324
6208.1259362876	0.0027296794280406
6208.4343258969	0.0028788371304650
6208.7427155062	0.0030238551329934
6209.0511051155	0.0031644519456832
6209.3594947248	0.0033003526720511
6209.6678843341	0.0034312891185764
6209.9762739434	0.0035570001331633
6210.2846635527	0.0036772322728330
6210.5930531620	0.0037917406245043
6210.9014427713	0.0039002897345666
6211.2098323806	0.0040026546989377
6211.5182219899	0.0040986222389239
6211.8266115992	0.0041879917612534
6212.1350012085	0.0042705763300568
6212.4433908178	0.0043462034808117
6212.7517804271	0.0044147158905773
6213.0601700364	0.0044759718704877
6213.3685596457	0.0045298457110175
6213.6769492550	0.0045762278920330
6213.9853388643	0.0046150251340221
6214.2937284736	0.0046461603662363
6214.6021180829	0.0046695725669587
6214.9105076922	0.0046852164589083
6215.2188973015	0.0046930620897683
6215.5272869108	0.0046930942982622
6215.8356765201	0.0046853121495818
6216.1440661294	0.0046697283165208
6216.4524557387	0.0046463685416867
6216.7608453480	0.0046152713335872
6217.0692349573	0.0045764879584804
6217.3776245666	0.0045300827453041
6217.6860141759	0.0044761336753342
6217.9944037852	0.0044147332121271
6218.3027933945	0.0043459892754041
6218.6111830038	0.0042700261725425
6218.9195726131	0.0041869852474242
6219.2279622224	0.0040970251165146
6219.5363518317	0.0040003214657933
6219.8447414410	0.0038970664114953
6220.1531310503	0.0037874674152077
6220.4615206596	0.0036717459187208
6220.7699102690	0.0035501358756023
6221.0782998783	0.0034228823513457
6221.3866894876	0.0032902403001070
6221.6950790969	0.0031524735464698
6222.0034687062	0.0030098540784425
6222.3118583155	0.0028626615748246
6222.6202479248	0.0027111830444170
6222.9286375341	0.0025557125611406
6223.2370271434	0.0023965510342612
6223.5454167527	0.0022340059833215
6223.8538063620	0.0020683913150142
6224.1621959713	0.0019000270920783
6224.4705855806	0.0017292393552257
6224.7789751899	0.0015563599832288
6225.0873647992	0.0013817265540872
6225.3957544085	0.0012056822036137
6225.7041440178	0.0010285752992271
6226.0125336271	0.00085075887741735
6226.3209232364	0.00067258982045014
6226.6293128457	0.00049442768505058
6226.9377024550	0.00031663325558467
6227.2460920643	0.00013956693406033
6227.5544816736	-3.6412924844716e-05
6227.8628712829	-0.00021095160247602
6228.1712608922	-0.00038369939181502
6228.4796505015	-0.00055431264185716
6228.7880401108	-0.00072245439496353
6229.0964297201	-0.00088779473145476
6229.4048193294	-0.0010500109089773
6229.7132089387	-0.0012087872983062
6230.0215985480	-0.0013638152637560
6230.3299881573	-0.0015147930936325
6230.6383777666	-0.0016614260750055
6230.9467673759	-0.0018034267183561
6231.2551569852	-0.0019405151238621
6231.5635465945	-0.0020724194973699
6231.8719362038	-0.0021988767595897
6232.1803258131	-0.0023196332937510
6232.4887154224	-0.0024344457678393
6232.7971050317	-0.0025430820429285
6233.1054946410	-0.0026453221269146
6233.4138842503	-0.0027409591340506
6233.7222738596	-0.0028298003149242
6234.0306634689	-0.0029116680535320
6234.3390530782	-0.0029864006832629
6234.6474426875	-0.0030538530828454
6234.9558322968	-0.0031138970761790
6235.2642219061	-0.0031664215375189
6235.5726115154	-0.0032113321722580
6235.8810011247	-0.0032485510008146
6236.1893907340	-0.0032780156548674
6236.4977803433	-0.0032996786240273
6236.8061699526	-0.0033135065216375
6237.1145595619	-0.0033194794790250
6237.4229491712	-0.0033175907604841
6237.7313387806	-0.0033078466490421
6238.0397283899	-0.0032902666185585
6238.3481179992	-0.0032648837625571
6238.6565076085	-0.0032317453523961
6238.9648972178	-0.0031909134636310
6239.2732868271	-0.0031424655955979
6239.5816764364	-0.0030864951994876
6239.8900660457	-0.0030231120704004
6240.1984556550	-0.0029524424706407
6240.5068452643	-0.0028746290945530
6240.8152348736	-0.0027898308718943
6241.1236244829	-0.0026982224885969
6241.4320140922	-0.0025999937458512
6241.7404037015	-0.0024953487601342
6242.0487933108	-0.0023845050159792
6242.3571829201	-0.0022676923035672
6242.6655725294	-0.0021451515580167
6242.9739621387	-0.0020171337534078
6243.2823517480	-0.0018838988301738
6243.5907413573	-0.0017457146600435
6243.8991309666	-0.0016028562233417
6244.2075205759	-0.0014556050222103
6244.5159101852	-0.0013042487141205
6244.8242997945	-0.0011490809522690
6245.1326894038	-0.00099040147614149
6245.4410790131	-0.00082851634662181
6245.7494686224	-0.00066373820085407
6246.0578582317	-0.00049638641970852
6246.3662478410	-0.00032678709166059
6246.6746374503	-0.00015527276125956
6246.9830270596	1.7818169050925e-05
6247.2914166689	0.00019214235697375
6247.5998062782	0.00036735263468024
6247.9081958875	0.00054309939865735
6248.2165854968	0.00071903209354167
6248.5249751061	0.00089480062369556
6248.8333647154	0.0010700566763915
6249.1417543247	0.0012444548622291
6249.4501439340	0.0014176536837608
6249.7585335433	0.0015893162860103
6250.0669231526	0.0017591109453390
6250.3753127619	0.0019267114105535
6250.6837023712	0.0020917972020661
6250.9920919805	0.0022540538060770
6251.3004815898	0.0024131728027260
6251.6088711991	0.0025688519824190
6251.9172608084	0.0027207954372707
6252.2256504177	0.0028687137173491
6252.5340400270	0.0030123240091670
6252.8424296363	0.0031513503333074
6253.1508192456	0.0032855239072650
6253.4592088549	0.0034145836413977
6253.7675984642	0.0035382767909245
6254.0759880735	0.0036563597712015
6254.3843776828	0.0037685991109497
6254.6927672921	0.0038747725632802
6255.0011569015	0.0039746702378188
6255.3095465108	0.0040680957019220
6255.6179361201	0.0041548669318704
6255.9263257294	0.0042348170394438
6256.2347153387	0.0043077947240329
6256.5431049480	0.0043736644092927
6256.8514945573	0.0044323060617733
6257.1598841666	0.0044836147472730
6257.4682737759	0.0045275000368240
6257.7766633852	0.0045638852978322
6258.0850529945	0.0045927070628569
6258.3934426038	0.0046139145271618
6258.7018322131	0.0046274692544867
6259.0102218224	0.0046333451933654
6259.3186114317	0.0046315289076742
6259.6270010410	0.0046220200446483
6259.9353906503	0.0046048320066015
6260.2437802596	0.0045799926642582
6260.5521698689	0.0045475450271033
6260.8605594782	0.0045075477816212
6261.1689490875	0.0044600756640388
6261.4773386968	0.0044052196136999
6261.7857283061	0.0043430866515191
6262.0941179154	0.0042737995602937
6262.4025075247	0.0041974964649514
6262.7108971340	0.0041143302990388
6263.0192867433	0.0040244681368879
6263.3276763526	0.0039280905332242
6263.6360659619	0.0038253908967350
6263.9444555712	0.0037165748746304
6264.2528451805	0.0036018596454480
6264.5612347898	0.0034814731648136
6264.8696243991	0.0033556534499609
6265.1780140084	0.0032246477941772
6265.4864036177	0.0030887120476818
6265.7947932270	0.0029481100035709
6266.1031828363	0.0028031129751728
6266.4115724456	0.0026539996153308
6266.7199620549	0.0025010559196393
6267.0283516642	0.0023445754822460
6267.3367412735	0.0021848598240740
6267.6451308828	0.0020222186095193
6267.9535204921	0.0018569696680120
6268.2619101014	0.0016894387250722
6268.5702997107	0.0015199587682801
6268.8786893200	0.0013488689510519
6269.1870789293	0.0011765131675683
6269.4954685386	0.0010032385127232
6269.8038581479	0.00082939362519136
6270.1122477572	0.00065532712181539
6270.4206373665	0.00048138632822871
6270.7290269758	0.00030791630636089
6271.0374165851	0.00013525921947207
6271.3458061944	-3.6246039421346e-05
6271.6541958037	-0.00020626401856429
6271.9625854130	-0.00037446281173315
6272.2709750224	-0.00054051424753171
6272.5793646317	-0.00070409415148448
6272.8877542410	-0.00086488265472941
6273.1961438503	-0.0010225646210369
6273.5045334596	-0.0011768301931491
6273.8129230689	-0.0013273753208755
6274.1213126782	-0.0014739022312961
6274.4297022875	-0.0016161199295840
6274.7380918968	-0.0017537447355933
6275.0464815061	-0.0018865009210802
6275.3548711154	-0.0020141214782418
6275.6632607247	-0.0021363490104189
6275.9716503340	-0.0022529367709067
6276.2800399433	-0.0023636497460839
6276.5884295526	-0.0024682657668060
6276.8968191619	-0.0025665765232557
6277.2052087712	-0.0026583883215748
6277.5135983805	-0.0027435225612177
6277.8219879898	-0.0028218159091485
6278.1303775991	-0.0028931202150667
6278.4387672084	-0.0029573021939628
6278.7471568177	-0.0030142429386392
6279.0555464270	-0.0030638374556408
6279.3639360363	-0.0031059942841351
6279.6723256456	-0.0031406352021789
6279.9807152549	-0.0031676951521769
6280.2891048642	-0.0031871223721575
6280.5974944735	-0.0031988787212798
6280.9058840828	-0.0032029400775478
6281.2142736921	-0.0031992967787288
6281.5226633014	-0.0031879541869352
6281.8310529107	-0.0031689332056032
6282.1394425200	-0.0031422707545270
6282.4478321293	-0.0031080201346582
6282.7562217386	-0.0030662512857642
6283.0646113479	-0.0030170509668905
6283.3730009572	-0.0029605227209335
6283.6813905665	-0.0028967866125204
6283.9897801758	-0.0028259787528958
6284.2981697851	-0.0027482505823215
6284.6065593944	-0.0026637679350272
6284.9149490037	-0.0025727099967035
6285.2233386130	-0.0024752681936596
6285.5317282223	-0.0023716451359336
6285.8401178316	-0.0022620536693127
6286.1485074409	-0.0021467161530193
6286.4568970502	-0.0020258640395356
6286.7652866595	-0.0018997376308065
6287.0736762688	-0.0017685860376578
6287.3820658781	-0.0016326672406812
6287.6904554874	-0.0014922482056752
6287.9988450967	-0.0013476049474890
6288.3072347060	-0.0011990224118157
6288.6156243153	-0.0010467942978951
6288.9240139246	-0.00089122271537225
6289.2324035340	-0.00073261764955451
6289.5407931433	-0.00057129640675058
6289.8491827526	-0.00040758298540192
6290.1575723619	-0.00024180729130825
6290.4659619712	-7.4304216400232e-05
6290.7743515805	9.4587339972557e-05
6291.0827411898	0.00026452554062808
6291.3911307991	0.00043516688080606
6291.6995204084	0.00060616761345169
6292.0079100177	0.00077718510454167
6292.3162996270	0.00094787901593583
6292.6246892363	0.0011179123710417
6292.9330788456	0.0012869523779023
6293.2414684549	0.0014546708820762
6293.5498580642	0.0016207444022253
6293.8582476735	0.0017848539074145
6294.1666372828	0.0019466845133026
6294.4750268921	0.0021059251383576
6294.7834165014	0.0022622683487871
6295.0918061107	0.0024154104768229
6295.4001957200	0.0025650520841187
6295.7085853293	0.0027108988682688
6296.0169749386	0.0028526628326223
6296.3253645479	0.0029900635763267
6296.6337541572	0.0031228296221349
6296.9421437665	0.0032506996286467
6297.2505333758	0.0033734233642858
6297.5589229851	0.0034907624068641
6297.8673125944	0.0036024905790849
6298.1757022037	0.0037083942291261
6298.4840918130	0.0038082724544262
6298.7924814223	0.0039019372953498
6299.1008710316	0.0039892139492845
6299.4092606409	0.0040699410739787
6299.7176502502	0.0041439711143616
6300.0260398595	0.0042111705286484
6300.3344294688	0.0042714198604904
6300.6428190781	0.0043246136324500
6300.9512086874	0.0043706600547454
6301.2595982967	0.0044094806138070
6301.5679879060	0.0044410096090344
6301.8763775153	0.0044651937873251
6302.1847671246	0.0044819921996383
6302.4931567339	0.0044913763257653
6302.8015463432	0.0044933306027792
6303.1099359525	0.0044878532275963
6303.4183255618	0.0044749570462129
6303.7267151711	0.0044546704893199
6304.0351047804	0.0044270384183943
6304.3434943897	0.0043921226308960
6304.6518839990	0.0043500019013354
6304.9602736083	0.0043007716260606
6305.2686632176	0.0042445431000264
6305.5770528269	0.0041814424305731
6305.8854424362	0.0041116093095673
6306.1938320456	0.0040351958401815
6306.5022216549	0.0039523654485305
6306.8106112642	0.0038632920227031
6307.1190008735	0.0037681593013566
6307.4273904828	0.0036671605747657
6307.7357800921	0.0035604986218984
6308.0441697014	0.0034483856438660
6308.3525593107	0.0033310432548393
6308.6609489200	0.0032087025040976
6308.9693385293	0.0030816038101147
6309.2777281386	0.0029499967613100
6309.5861177479	0.0028141398087028
6309.8945073572	0.0026742999486308
6310.2028969665	0.0025307523898825
6310.5112865758	0.0023837800894977
6310.8196761851	0.0022336732234704
6311.1280657944	0.0020807287009722
6311.4364554037	0.0019252495971413
6311.7448450130	0.0017675444286131
6312.0532346223	0.0016079262971171
6312.3616242316	0.0014467120035582
6312.6700138409	0.0012842210615345
6312.9784034502	0.0011207745343545
6313.2867930595	0.00095669386448567
6313.5951826688	0.00079229974318388
6313.9035722781	0.00062791112764330
6314.2119618874	0.00046384443958451
6314.5203514967	0.00030041295452710
6314.8287411060	0.00013792652462730
6315.1371307153	-2.3308441609249e-05
6315.4455203246	-0.00018298884129478
6315.7539099339	-0.00034081461909819
6316.0622995432	-0.00049648858280801
6316.3706891525	-0.00064971640404294
6316.6790787618	-0.00080020685068488
6316.9874683711	-0.00094767234370722
6317.2958579804	-0.0010918298507548
6317.6042475897	-0.0012324020341534
6317.9126371990	-0.0013691185332887
6318.2210268083	-0.0015017172075723
6318.5294164176	-0.0016299452715431
6318.8378060269	-0.0017535602551368
6319.1461956362	-0.0018723306325418
6319.4545852455	-0.0019860361856155
6319.7629748548	-0.0020944681286717
6320.0713644641	-0.0021974291053939
6320.3797540734	-0.0022947331910703
6320.6881436827	-0.0023862058523514
6320.9965332920	-0.0024716839638370
6321.3049229013	-0.0025510159121297
6321.6133125106	-0.0026240617108050
6321.9217021199	-0.0026906931346900
6322.2300917292	-0.0027507937680378
6322.5384813385	-0.0028042589896560
6322.8468709478	-0.0028509959193088
6323.1552605571	-0.0028909233290085
6323.4636501665	-0.0029239716925717
6323.7720397758	-0.0029500833554683
6324.0804293851	-0.0029692128766160
6324.3888189944	-0.0029813275248998
6324.6972086037	-0.0029864079044276
6325.0055982130	-0.0029844487068184
6325.3139878223	-0.0029754593347119
6325.6223774316	-0.0029594642842895
6325.9307670409	-0.0029365032608990
6326.2391566502	-0.0029066310176168
6326.5475462595	-0.0028699168807527
6326.8559358688	-0.0028264440392905
6327.1643254781	-0.0027763087095828
6327.4727150874	-0.0027196192570639
6327.7811046967	-0.0026564954100054
6328.0894943060	-0.0025870676178601
6328.3978839153	-0.0025114765511208
6328.7062735246	-0.0024298727077483
6329.0146631339	-0.0023424161954904
6329.3230527432	-0.0022492765547099
6329.6314423525	-0.0021506326401601
6329.9398319618	-0.0020466725392884
6330.2482215711	-0.0019375934963061
6330.5566111804	-0.0018236019549985
6330.8650007897	-0.0017049135449450
6331.1733903990	-0.0015817530986572
6331.4817800083	-0.0014543547021964
6331.7901696176	-0.0013229616418644
6332.0985592269	-0.0011878261747403
6332.4069488362	-0.0010492090894546
6332.7153384455	-0.00090737905408624
6333.0237280548	-0.00076261171914960
6333.3321176641	-0.00061518863700755
6333.6405072734	-0.00046539609757971
6333.9488968827	-0.00031352398790856
6334.2572864920	-0.00015986472750724
6334.5656761013	-4.7123654370197e-06
6334.8740657106	0.00015163810718539
6335.1824553199	0.00030889122445666
6335.4908449292	0.00046675131916244
6335.7992345385	0.00062492273439532
6336.1076241478	0.00078311000453521
6336.4160137571	0.00094101796514314
6336.7244033664	0.0010983519151430
6337.0327929757	0.0012548178700519
6337.3411825850	0.0014101228554135
6337.6495721943	0.0015639752412941
6337.9579618036	0.0017160851059612
6338.2663514129	0.0018661646371397
6338.5747410222	0.0020139286817923
6338.8831306315	0.0021590953845984
6339.1915202408	0.0023013869177419
6339.4999098501	0.0024405303797507
6339.8082994594	0.0025762587353243
6340.1166890688	0.0027083118094945
6340.4250786781	0.0028364372808876
6340.7334682874	0.0029603915074931
6341.0418578967	0.0030799402501276
6341.3502475060	0.0031948592095041
6341.6586371153	0.0033049343122701
6341.9670267246	0.0034099618585260
6342.2754163339	0.0035097485235362
6342.5838059432	0.0036041112924110
6342.8921955525	0.0036928773287323
6343.2005851618	0.0037758838096976
6343.5089747711	0.0038529778593673
6343.8173643804	0.0039240165853614
6344.1257539897	0.0039888671719812
6344.4341435990	0.0040474070840023
6344.7425332083	0.0040995244223525
6345.0509228176	0.0041451184201750
6345.3593124269	0.0041841000176184
6345.6677020362	0.0042163925199330
6345.9760916455	0.0042419323387285
6346.2844812548	0.0042606696447233
6346.5928708641	0.0042725688878244
6346.9012604734	0.0042776091246680
6347.2096500827	0.0042757840795603
6347.5180396920	0.0042671020047378
6347.8264293013	0.0042515852605386
6348.1348189106	0.0042292697198150
6348.4432085199	0.0042002041567288
6348.7515981292	0.0041644496580440
6349.0599877385	0.0041220791897798
6349.3683773478	0.0040731773115085
6349.6767669571	0.0040178400460485
6349.9851565664	0.0039561748918424
6350.2935461757	0.0038883008442536
6350.6019357850	0.0038143484080630
6350.9103253943	0.0037344595123032
6351.2187150036	0.0036487873155261
6351.5271046129	0.0035574959051753
6351.8354942222	0.0034607599715323
6352.1438838315	0.0033587645233548
6352.4522734408	0.0032517046803691
6352.7606630501	0.0031397856091314
6353.0690526594	0.0030232225339109
6353.3774422687	0.0029022408049094
6353.6858318780	0.0027770758578404
6353.9942214873	0.0026479729754087
6354.3026110966	0.0025151867735384
6354.6110007059	0.0023789803352520
6354.9193903152	0.0022396240502835
6355.2277799245	0.0020973942077207
6355.5361695338	0.0019525715241862
6355.8445591431	0.0018054397814185
6356.1529487524	0.0016562847252069
6356.4613383617	0.0015053933354551
6356.7697279710	0.0013530534889654
6357.0781175803	0.0011995540694936
6357.3865071896	0.0010451853536181
6357.6948967990	0.00089023944412542
6358.0032864083	0.00073501061711290
6358.3116760176	0.00057979544012603
6358.6200656269	0.00042489256859635
6358.9284552362	0.00027060209046796
6359.2368448455	0.00011722449121965
6359.5452344548	-3.4940535337186e-05
6359.8536240641	-0.00018559536958984
6360.1620136734	-0.00033444570362485
6360.4704032827	-0.00048120160344223
6360.7787928920	-0.00062557828660155
6361.0871825013	-0.00076729664609050
6361.3955721106	-0.00090608361805339
6361.7039617199	-0.0010416724476678
6362.0123513292	-0.0011738029246226
6362.3207409385	-0.0013022217037924
6362.6291305478	-0.0014266828536636
6362.9375201571	-0.0015469485085380
6363.2459097664	-0.0016627895497489
6363.5542993757	-0.0017739863148019
6363.8626889850	-0.0018803292116417
6364.1710785943	-0.0019816191129042
6364.4794682036	-0.0020776674319522
6364.7878578129	-0.0021682959215559
6365.0962474222	-0.0022533363150889
6365.4046370315	-0.0023326299491107
6365.7130266408	-0.0024060275034652
6366.0214162501	-0.0024733890155575
6366.3298058594	-0.0025345842636620
6366.6381954687	-0.0025894935033876
6366.9465850780	-0.0026380086061925
6367.2549746873	-0.0026800343738033
6367.5633642966	-0.0027154897973426
6367.8717539059	-0.0027443090756007
6368.1801435152	-0.0027664422157667
6368.4885331245	-0.0027818551650027
6368.7969227338	-0.0027905293975805
6369.1053123431	-0.0027924610579853
6369.4137019524	-0.0027876598454206
6369.7220915617	-0.0027761478550665
6370.0304811710	-0.0027579586257966
6370.3388707803	-0.0027331365160836
6370.6472603896	-0.0027017365004371
6370.9556499989	-0.0026638243762167
6371.2640396082	-0.0026194771775055
6371.5724292175	-0.0025687836983669
6371.8808188268	-0.0025118449611392
6372.1892084361	-0.0024487744549329
6372.4975980454	-0.0023796980420101
6372.8059876547	-0.0023047535444722
6373.1143772640	-0.0022240901604769
6373.4227668733	-0.0021378678806085
6373.7311564826	-0.0020462569076873
6374.0395460919	-0.0019494372486661
6374.3479357012	-0.0018475986205147
6374.6563253106	-0.0017409405278847
6374.9647149199	-0.0016296724781511
6375.2731045292	-0.0015140141273826
6375.5814941385	-0.0013941951749532
6375.8898837478	-0.0012704549238251
6376.1982733571	-0.0011430414431364
6376.5066629664	-0.0010122103965473
6376.8150525757	-0.00087822359581310
6377.1234421850	-0.00074134745652375
6377.4318317943	-0.00060185161514894
6377.7402214036	-0.00046000790656789
6378.0486110129	-0.00031608974777551
6378.3570006222	-0.00017037196318774
6378.6653902315	-2.3131008393264e-05
6378.9737798408	0.00012535456930667
6379.2821694501	0.00027480359179077
6379.5905590594	0.00042493190543637
6379.8989486687	0.00057545232793300
6380.2073382780	0.00072607497598592
6380.5157278873	0.00087650800966388
6380.8241174966	0.0010264587044937
6381.1325071059	0.0011756347720711
6381.4408967152	0.0013237457175474
6381.7492863245	0.0014705040638690
6382.0576759338	0.0016156263854423
6382.3660655431	0.0017588341110836
6382.6744551524	0.0018998540429025
6382.9828447617	0.0020384186278119
6383.2912343710	0.0021742661285346
6383.5996239803	0.0023071407660510
6383.9080135896	0.0024367929385401
6384.2164031989	0.0025629795602363
6384.5247928082	0.0026854644742578
6384.8331824175	0.0028040189425058
6385.1415720268	0.0029184221157787
6385.4499616361	0.0030284614772972
6385.7583512454	0.0031339332150742
6386.0667408547	0.0032346424316393
6386.3751304640	0.0033304032265315
6386.6835200733	0.0034210386700230
6386.9919096826	0.0035063808187322
6387.3002992919	0.0035862708241681
6387.6086889012	0.0036605591176668
6387.9170785105	0.0037291058054605
6388.2254681198	0.0037917812275833
6388.5338577291	0.0038484667335275
6388.8422473384	0.0038990555987831
6389.1506369477	0.0039434538681372
6389.4590265570	0.0039815810524976
6389.7674161663	0.0040133705892273
6390.0758057756	0.0040387700377113
6390.3841953849	0.0040577409314189
6390.6925849942	0.0040702583053008
6391.0009746035	0.0040763100165685
6391.3093642128	0.0040758959228353
6391.6177538222	0.0040690270981572
6391.9261434315	0.0040557252081390
6392.2345330408	0.0040360221297435
6392.5429226501	0.0040099598292841
6392.8513122594	0.0039775904669032
6393.1597018687	0.0039389767963946
6393.4680914780	0.0038941926742947
6393.7764810873	0.0038433235748339
6394.0848706966	0.0037864670292461
6394.3932603059	0.0037237328660376
6394.7016499152	0.0036552432313474
6395.0100395245	0.0035811323755591
6395.3184291338	0.0035015462903166
6395.6268187431	0.0034166421715052
6395.9352083524	0.0033265877597497
6396.2435979617	0.0032315606989312
6396.5519875710	0.0031317479937778
6396.8603771803	0.0030273455020811
6397.1687667896	0.0029185574097587
6397.4771563989	0.0028055957574016
6397.7855460082	0.0026886800308422
6398.0939356175	0.0025680366464870
6398.4023252268	0.0024438983399184
6398.7107148361	0.0023165035625614
6399.0191044454	0.0021860958669507
6399.3274940547	0.0020529233160089
6399.6358836640	0.0019172378582630
6399.9442732733	0.0017792948772033
6400.2526628826	0.0016393529478847
6400.5610524919	0.0014976737072255
6400.8694421012	0.0013545218330391
6401.1778317105	0.0012101651020371
6401.4862213198	0.0010648744824796
6401.7946109291	0.00091892405354614
6402.1030005384	0.00077259071399509
6402.4113901477	0.00062615363371006
6402.7197797570	0.00047989340035928
6403.0281693663	0.00033409091810901
6403.3365589756	0.00018902615431285
6403.6449485849	4.4976899706766e-05
6403.9533381942	-9.7782414673358e-05
6404.2617278035	-0.00023898170251746
6404.5701174128	-0.00037835589970715
6404.8785070221	-0.00051564532611077
6405.1868966314	-0.00065059575714113
6405.4952862407	-0.00078295832072502
6405.8036758500	-0.00091248927912228
6406.1120654593	-0.0010389498458922
6406.4204550686	-0.0011621060922251
6406.7288446779	-0.0012817290561018
6407.0372342872	-0.0013975951132109
6407.3456238965	-0.0015094864948258
6407.6540135058	-0.0016171919504134
6407.9624031151	-0.0017205074558202
6408.2707927244	-0.0018192369110981
6408.5791823337	-0.0019131927801819
6408.8875719431	-0.0020021965986360
6409.1959615524	-0.0020860793515888
6409.5043511617	-0.0021646818298445
6409.8127407710	-0.0022378549831950
6410.1211303803	-0.0023054602284643
6410.4295199896	-0.0023673698275502
6410.7379095989	-0.0024234673336495
6411.0462992082	-0.0024736480748103
6411.3546888175	-0.0025178195530606
6411.6630784268	-0.0025559016597775
6411.9714680361	-0.0025878267822733
6412.2798576454	-0.0026135396985633
6412.5882472547	-0.0026329971601845
6412.8966368640	-0.0026461673112300
6413.2050264733	-0.0026530290608041
6413.5134160826	-0.0026535715068325
6413.8218056919	-0.0026477935026600
6414.1301953012	-0.0026357034267085
6414.4385849105	-0.0026173192762084
6414.7469745198	-0.0025926690938922
6415.0553641291	-0.0025617916527836
6415.3637537384	-0.0025247372124738
6415.6721433477	-0.0024815682401796
6415.9805329570	-0.0024323600514015
6416.2889225663	-0.0023772012281422
6416.5973121756	-0.0023161936835185
6416.9057017849	-0.0022494523775266
6417.2140913942	-0.0021771047561675
6417.5224810035	-0.0020992900242597
6417.8308706128	-0.0020161583061884
6418.1392602221	-0.0019278697674444
6418.4476498314	-0.0018345938338071
6418.7560394407	-0.0017365084886443
6419.0644290500	-0.0016337997149099
6419.3728186593	-0.0015266610814898
6419.6812082686	-0.0014152934160525
6419.9895978779	-0.0012999045310200
6420.2979874872	-0.0011807089677278
6420.6063770965	-0.0010579277636739
6420.9147667058	-0.00093178821146023
6421.2231563151	-0.00080252361108309
6421.5315459244	-0.00067037303485617
6421.8399355337	-0.00053558115671956
6422.1483251430	-0.00039839807792302
6422.4567147523	-0.00025907917409733
6422.7651043616	-0.00011788495923382
6423.0734939709	2.4919129928064e-05
6423.3818835802	0.00016906305318247
6423.6902731895	0.00031427263344604
6423.9986627988	0.00046027016982698
6424.3070524081	0.00060677524028973
6424.6154420174	0.00075350567509446
6424.9238316267	0.00090017858657710
6425.2322212360	0.0010465114302009
6425.5406108453	0.0011922230669613
6425.8490004547	0.0013370347170305
6426.1573900640	0.0014806707525422
6426.4657796733	0.0016228592701619
6426.7741692826	0.0017633324372222
6427.0825588919	0.0019018266419635
