#Parameters = {H_cav=50; H_pipe=15; L_cav=30; L_pipe=120; W_cav=50; W_pipe=15; beta=1; cellsperw=10; conductivity=10; q=1e-09; sigmaz=18.5}
#"s / mm"	"Z [Real Part]"
#------------------------
437.62359493924	0.0044868546591616
437.97780340182	0.0039574809977686
438.33201186441	0.0034278697212148
438.68622032700	0.0028985004821136
439.04042878959	0.0023698373642096
439.39463725218	0.0018423282115822
439.74884571477	0.0013164099126900
440.10305417736	0.00079251582696766
440.45726263995	0.00027108241924518
440.81147110254	-0.00024744677665087
441.16567956513	-0.00076262237916591
441.51988802772	-0.0012739968612334
441.87409649031	-0.0017811361339637
442.22830495290	-0.0022836288376117
442.58251341548	-0.0027810857968526
442.93672187807	-0.0032731283257184
443.29093034066	-0.0037593719307668
443.64513880325	-0.0042394175744164
443.99934726584	-0.0047128584546229
444.35355572843	-0.0051792985835630
444.70776419102	-0.0056383704997058
445.06197265361	-0.0060897385916070
445.41618111620	-0.0065330854185127
445.77038957879	-0.0069680915750911
446.12459804138	-0.0073944241767628
446.47880650397	-0.0078117423324649
446.83301496655	-0.0082197147072865
447.18722342914	-0.0086180355771630
447.54143189173	-0.0090064281639873
447.89564035432	-0.0093846347542882
448.24984881691	-0.0097524028608753
448.60405727950	-0.010109478070117
448.95826574209	-0.010455606659779
449.31247420468	-0.010790543806015
449.66668266727	-0.011114059673509
450.02089112986	-0.011425940589506
450.37509959245	-0.011725987892808
450.72930805504	-0.012014017588924
451.08351651762	-0.012289861034096
451.43772498021	-0.012553363090178
451.79193344280	-0.012804376261621
452.14614190539	-0.013042754456279
452.50035036798	-0.013268352858582
452.85455883057	-0.013481037281821
453.20876729316	-0.013680697452216
453.56297575575	-0.013867253368120
453.91718421834	-0.014040647729529
454.27139268093	-0.014200828393995
454.62560114352	-0.014347733810744
454.97980960611	-0.014481294542038
455.33401806869	-0.014601450463815
455.68822653128	-0.014708170959499
456.04243499387	-0.014801462330586
456.39664345646	-0.014881355457665
456.75085191905	-0.014947883803950
457.10506038164	-0.015001068722539
457.45926884423	-0.015040923103769
457.81347730682	-0.015067469892936
458.16768576941	-0.015080759992199
458.52189423200	-0.015080876166838
458.87610269459	-0.015067921391217
459.23031115718	-0.015042002182335
459.58451961976	-0.015003220205173
459.93872808235	-0.014951676456551
460.29293654494	-0.014887482107052
460.64714500753	-0.014810765830608
461.00135347012	-0.014721673498326
461.35556193271	-0.014620363186148
461.70977039530	-0.014507002147625
462.06397885789	-0.014381767494996
462.41818732048	-0.014244847082125
462.77239578307	-0.014096436257650
463.12660424566	-0.013936731909667
463.48081270825	-0.013765930046543
463.83502117084	-0.013584232101433
464.18922963342	-0.013391857077355
464.54343809601	-0.013189049175308
464.89764655860	-0.012976072195184
465.25185502119	-0.012753192094131
465.60606348378	-0.012520660713409
465.96027194637	-0.012278714748318
466.31448040896	-0.012027592401162
466.66868887155	-0.011767555979155
467.02289733414	-0.011498901829722
467.37710579673	-0.011221948840518
467.73131425932	-0.010937013559765
468.08552272191	-0.010644390766896
468.43973118449	-0.010344354598611
468.79393964708	-0.010037178704815
469.14814810967	-0.0097231589912301
469.50235657226	-0.0094026218106037
469.85656503485	-0.0090759123228660
470.21077349744	-0.0087433734111031
470.56498196003	-0.0084053314463677
470.91919042262	-0.0080620977206885
471.27339888521	-0.0077139811456880
471.62760734780	-0.0073613009662579
471.98181581039	-0.0070043905902406
472.33602427298	-0.0066435930858886
472.69023273556	-0.0062792546624493
473.04444119815	-0.0059117208000800
473.39864966074	-0.0055413345265718
473.75285812333	-0.0051684339128750
474.10706658592	-0.0047933487504608
474.46127504851	-0.0044164008721489
474.81548351110	-0.0040379116696491
475.16969197369	-0.0036582139023436
475.52390043628	-0.0032776579938366
475.87810889887	-0.0028966047833333
476.23231736146	-0.0025154066378199
476.58652582405	-0.0021343900066645
476.94073428663	-0.0017538543750224
477.29494274922	-0.0013740907055334
477.64915121181	-0.00099540685077495
478.00335967440	-0.00061814003490330
478.35756813699	-0.00024264519402377
478.71177659958	0.00013073304834331
479.06598506217	0.00050168393951828
479.42019352476	0.00086993166414563
479.77440198735	0.0012352134499210
480.12861044994	0.0015972522697135
480.48281891253	0.0019557445348416
480.83702737512	0.0023103712506209
481.19123583770	0.0026608221783564
481.54544430029	0.0030068144424163
481.89965276288	0.0033480932524572
482.25386122547	0.0036844175167641
482.60806968806	0.0040155436630852
482.96227815065	0.0043412190205039
483.31648661324	0.0046611863520325
483.67069507583	0.0049751924200509
484.02490353842	0.0052829933810441
484.37911200101	0.0055843559922105
484.73332046360	0.0058790589477849
485.08752892619	0.0061668956470378
485.44173738878	0.0064476753421378
485.79594585136	0.0067212174071752
486.15015431395	0.0069873389782165
486.50436277654	0.0072458450805474
486.85857123913	0.0074965316737177
487.21277970172	0.0077392035080032
487.56698816431	0.0079736955279042
487.92119662690	0.0081998805541259
488.27540508949	0.0084176544008196
488.62961355208	0.0086269073927946
488.98382201467	0.0088275033862360
489.33803047726	0.0090192837373297
489.69223893985	0.0092020948056700
490.04644740243	0.0093758189187169
490.40065586502	0.0095403855218504
490.75486432761	0.0096957536409486
491.10907279020	0.0098418793996945
491.46328125279	0.0099786926057327
491.81748971538	0.010106099408711
492.17169817797	0.010224007326872
492.52590664056	0.010332353009510
492.88011510315	0.010431113046004
493.23432356574	0.010520292212438
493.58853202833	0.010599900478108
493.94274049092	0.010669935866593
494.29694895350	0.010730383129756
494.65115741609	0.010781225505074
495.00536587868	0.010822458918313
495.35957434127	0.010854100098707
495.71378280386	0.010876186462276
496.06799126645	0.010888771231144
496.42219972904	0.010891917058137
496.77640819163	0.010885689650355
497.13061665422	0.010870151806125
497.48482511681	0.010845360734503
497.83903357940	0.010811372409357
498.19324204199	0.010768253156049
498.54745050457	0.010716092517392
498.90165896716	0.010655007636878
499.25586742975	0.010585133449685
499.61007589234	0.010506603465526
499.96428435493	0.010419534151581
500.31849281752	0.010324025609229
500.67270128011	0.010220178850769
501.02690974270	0.010108118108094
501.38111820529	0.0099880014818055
501.73532666788	0.0098600116332371
502.08953513047	0.0097243337541587
502.44374359306	0.0095811363751406
502.79795205564	0.0094305686757978
503.15216051823	0.0092727749324227
503.50636898082	0.0091079145641135
503.86057744341	0.0089361734195162
504.21478590600	0.0087577598144451
504.56899436859	0.0085728899324340
504.92320283118	0.0083817735545065
505.27741129377	0.0081846086386079
505.63161975636	0.0079815857931237
505.98582821895	0.0077728976851614
506.34003668154	0.0075587474306625
506.69424514413	0.0073393524081436
507.04845360672	0.0071149429694411
507.40266206930	0.0068857572780785
507.75687053189	0.0066520333953471
508.11107899448	0.0064140018857858
508.46528745707	0.0061718829153131
508.81949591966	0.0059258907233109
509.17370438225	0.0056762444308516
509.52791284484	0.0054231785090041
509.88212130743	0.0051669450140526
510.23632977002	0.0049078046960785
510.59053823261	0.0046460118538914
510.94474669520	0.0043818039278454
511.29895515779	0.0041154034792804
511.65316362037	0.0038470314418978
512.00737208296	0.0035769218558713
512.36158054555	0.0033053268556571
512.71578900814	0.0030325086575354
513.06999747073	0.0027587248373100
513.42420593332	0.0024842179469085
513.77841439591	0.0022092163423152
514.13262285850	0.0019339438323054
514.48683132109	0.0016586299634836
514.84103978368	0.0013835135262453
515.19524824627	0.0011088385573244
515.54945670886	0.00083484765163299
515.90366517144	0.00056177771209993
516.25787363403	0.00028985925976578
516.61208209662	1.9317194008672e-05
516.96629055921	-0.00024962924298617
517.32049902180	-0.00051676613409706
517.67470748439	-0.00078188199541547
518.02891594698	-0.0010447624312059
518.38312440957	-0.0013051865297923
518.73733287216	-0.0015629298766169
519.09154133475	-0.0018177744935029
519.44574979734	-0.0020695191001374
519.79995825993	-0.0023179808568438
520.15416672251	-0.0025629855023635
520.50837518510	-0.0028043522488895
520.86258364769	-0.0030418853784200
521.21679211028	-0.0032753805565047
521.57100057287	-0.0035046417219881
521.92520903546	-0.0037294959637078
522.27941749805	-0.0039497941810024
522.63362596064	-0.0041653968267773
522.98783442323	-0.0043761560772711
523.34204288582	-0.0045819087013358
523.69625134841	-0.0047824852640070
524.05045981100	-0.0049777275588530
524.40466827358	-0.0051675002453865
524.75887673617	-0.0053516878352344
525.11308519876	-0.0055301807450458
525.46729366135	-0.0057028630392545
525.82150212394	-0.0058696114216778
526.17571058653	-0.0060303050295224
526.52991904912	-0.0061848361939814
526.88412751171	-0.0063331126276454
527.23833597430	-0.0064750504553569
527.59254443689	-0.0066105659682171
527.94675289948	-0.0067395745689913
528.30096136207	-0.0068619979470699
528.65516982465	-0.0069777716428324
529.00937828724	-0.0070868448073094
529.36358674983	-0.0071891711898745
529.71779521242	-0.0072846996687712
530.07200367501	-0.0073733739571273
530.42621213760	-0.0074551432875493
530.78042060019	-0.0075299755296409
531.13462906278	-0.0075978608298363
531.48883752537	-0.0076588014597429
531.84304598796	-0.0077127953904256
532.19725445055	-0.0077598275302602
532.55146291314	-0.0077998762864851
532.90567137573	-0.0078329308055715
533.25987983831	-0.0078590047803411
533.61408830090	-0.0078781353712543
533.96829676349	-0.0078903683149597
534.32250522608	-0.0078957411293057
534.67671368867	-0.0078942779475180
535.03092215126	-0.0078859994083168
535.38513061385	-0.0078709387794635
535.73933907644	-0.0078491513413720
536.09354753903	-0.0078207102765385
536.44775600162	-0.0077856938813543
536.80196446421	-0.0077441751394550
537.15617292680	-0.0076962210910066
537.51038138938	-0.0076419006741099
537.86458985197	-0.0075812926109962
538.21879831456	-0.0075144869886580
538.57300677715	-0.0074415808810012
538.92721523974	-0.0073626740293712
539.28142370233	-0.0072778692834483
539.63563216492	-0.0071872763621563
539.98984062751	-0.0070910134791808
540.34404909010	-0.0069892029377674
540.69825755269	-0.0068819639142665
541.05246601528	-0.0067694098634126
541.40667447787	-0.0066516549407112
541.76088294045	-0.0065288258671398
542.11509140304	-0.0064010689215360
542.46929986563	-0.0062685443427900
542.82350832822	-0.0061314105750553
543.17771679081	-0.0059898101086010
543.53192525340	-0.0058438693161018
543.88613371599	-0.0056937139462396
544.24034217858	-0.0055394891245429
544.59455064117	-0.0053813678704227
544.94875910376	-0.0052195402853998
545.30296756635	-0.0050541906881479
545.65717602894	-0.0048854799572657
546.01138449152	-0.0047135468391706
546.36559295411	-0.0045385275516526
546.71980141670	-0.0043605788001931
547.07400987929	-0.0041798866376804
547.42821834188	-0.0039966547159725
547.78242680447	-0.0038110809318384
548.13663526706	-0.0036233402260388
548.49084372965	-0.0034335855207228
548.84505219224	-0.0032419649639320
549.19926065483	-0.0030486415777714
549.55346911742	-0.0028538009760652
549.90767758001	-0.0026576427215162
550.26188604259	-0.0024603633951269
550.61609450518	-0.0022621443301642
550.97030296777	-0.0020631515570983
551.32451143036	-0.0018635458029213
551.67871989295	-0.0016634934185166
552.03292835554	-0.0014631705129388
552.38713681813	-0.0012627594436161
552.74134528072	-0.0010624423146398
553.09555374331	-0.00086239688323805
553.44976220590	-0.00066279630755362
553.80397066849	-0.00046381017761643
554.15817913108	-0.00026560431802670
554.51238759367	-6.8339834067093e-05
554.86659605625	0.00012782585394967
555.22080451884	0.00032273453527730
555.57501298143	0.00051622195661589
555.92922144402	0.00070811719805316
556.28342990661	0.00089824919851283
556.63763836920	0.0010864573258912
556.99184683179	0.0012725980424471
557.34605529438	0.0014565412024293
557.70026375697	0.0016381574379364
558.05447221956	0.0018173054341548
558.40868068215	0.0019938291423932
558.76288914474	0.0021675681554565
559.11709760732	0.0023383742447097
559.47130606991	0.0025061218027272
559.82551453250	0.0026707043670487
560.17972299509	0.0028320197151748
560.53393145768	0.0029899546972485
560.88813992027	0.0031443810095011
561.24234838286	0.0032951644553672
561.59655684545	0.0034421803207756
561.95076530804	0.0035853233475092
562.30497377063	0.0037245058937396
562.65918223322	0.0038596472402775
563.01339069581	0.0039906626803631
563.36759915839	0.0041174600913797
563.72180762098	0.0042399445421209
564.07601608357	0.0043580256912196
564.43022454616	0.0044716224246443
564.78443300875	0.0045806630987311
565.13864147134	0.0046850837564758
565.49284993393	0.0047848271256819
565.84705839652	0.0048798420364151
566.20126685911	0.0049700810040648
566.55547532170	0.0050554954005696
566.90968378429	0.0051360316378655
567.26389224688	0.0052116334201903
567.61810070946	0.0052822513140742
567.97230917205	0.0053478537399657
568.32651763464	0.0054084303059081
568.68072609723	0.0054639822017168
569.03493455982	0.0055145049533902
569.38914302241	0.0055599762923423
569.74335148500	0.0056003598189508
570.09755994759	0.0056356238138172
570.45176841018	0.0056657617491156
570.80597687277	0.0056907983909836
571.16018533536	0.0057107756449533
571.51439379795	0.0057257279632034
571.86860226053	0.0057356659611840
572.22281072312	0.0057405810635935
572.57701918571	0.0057404678060878
572.93122764830	0.0057353466717622
573.28543611089	0.0057252702144836
573.63964457348	0.0057103083503298
573.99385303607	0.0056905246282090
574.34806149866	0.0056659618089719
574.70226996125	0.0056366463727066
575.05647842384	0.0056026070663450
575.41068688643	0.0055638921967618
575.76489534902	0.0055205733848752
576.11910381161	0.0054727352594787
576.47331227419	0.0054204608399896
576.82752073678	0.0053638238085217
577.18172919937	0.0053028910920556
577.53593766196	0.0052377307048193
577.89014612455	0.0051684174544991
578.24435458714	0.0050950336262758
578.59856304973	0.0050176674710072
578.95277151232	0.0049364130767786
579.30697997491	0.0048513714292555
579.66118843750	0.0047626490362423
580.01539690009	0.0046703518389639
580.36960536268	0.0045745779740088
580.72381382526	0.0044754164593928
581.07802228785	0.0043729557461193
581.43223075044	0.0042672972992435
581.78643921303	0.0041585633842006
582.14064767562	0.0040468906537957
582.49485613821	0.0039324126466464
582.84906460080	0.0038152440324124
583.20327306339	0.0036954800169444
583.55748152598	0.0035732125528045
583.91168998857	0.0034485513148336
584.26589845116	0.0033216327343182
584.62010691375	0.0031926092286913
584.97431537633	0.0030616269590710
585.32852383892	0.0029288094771037
585.68273230151	0.0027942599379267
586.03694076410	0.0026580795844628
586.39114922669	0.0025203870615444
586.74535768928	0.0023813234548468
587.09956615187	0.0022410403239634
587.45377461446	0.0020996812874885
587.80798307705	0.0019573724368349
588.16219153964	0.0018142276653232
588.51640000223	0.0016703623922108
588.87060846482	0.0015259033390251
589.22481692740	0.0013809868831378
589.57902538999	0.0012357496717266
589.93323385258	0.0010903211835008
590.28744231517	0.00094482461040958
590.64165077776	0.00079938351046613
590.99585924035	0.00065412615627969
591.35006770294	0.00050918253511854
591.70427616553	0.00036467708426532
592.05848462812	0.00022072525191690
592.41269309071	7.7438532147295e-05
592.76690155330	-6.5065958902361e-05
593.12111001589	-0.00020666066170004
593.47531847848	-0.00034721347629327
593.82952694106	-0.00048660038068255
594.18373540365	-0.00062471405023457
594.53794386624	-0.00076146018818732
594.89215232883	-0.00089674363561319
595.24636079142	-0.0010304558044259
595.60056925401	-0.0011624742606998
595.95477771660	-0.0012926754572123
596.30898617919	-0.0014209503333135
596.66319464178	-0.0015472099658902
597.01740310437	-0.0016713768724684
597.37161156696	-0.0017933693497590
597.72582002955	-0.0019130919234447
598.08002849213	-0.0020304391192796
598.43423695472	-0.0021453086640781
598.78844541731	-0.0022576127881906
599.14265387990	-0.0023672789591314
599.49686234249	-0.0024742408704657
599.85107080508	-0.0025784283386112
600.20527926767	-0.0026797643536608
600.55948773026	-0.0027781704185006
600.91369619285	-0.0028735740647808
601.26790465544	-0.0029659117799546
601.62211311803	-0.0030551258718579
601.97632158062	-0.0031411597762736
602.33053004320	-0.0032239568741558
602.68473850579	-0.0033034635954730
603.03894696838	-0.0033796327311273
603.39315543097	-0.0034524226580725
603.74736389356	-0.0035217929456360
604.10157235615	-0.0035877008377031
604.45578081874	-0.0036501030279486
604.80998928133	-0.0037089618756962
605.16419774392	-0.0037642505360585
605.51840620651	-0.0038159517927966
605.87261466910	-0.0038640509400397
606.22682313169	-0.0039085286357079
606.58103159427	-0.0039493601468113
606.93524005686	-0.0039865219485994
607.28944851945	-0.0040199999993905
607.64365698204	-0.0040497927124280
607.99786544463	-0.0040759062577667
608.35207390722	-0.0040983465505396
608.70628236981	-0.0041171149128204
609.06049083240	-0.0041322106738592
609.41469929499	-0.0041436374990716
609.76890775758	-0.0041514074559857
610.12311622017	-0.0041555395170061
610.47732468276	-0.0041560548392637
610.83153314534	-0.0041529741749111
611.18574160793	-0.0041463197708636
611.53995007052	-0.0041361193554849
611.89415853311	-0.0041224070701589
612.24836699570	-0.0041052196388831
612.60257545829	-0.0040845913724685
612.95678392088	-0.0040605535499347
613.31099238347	-0.0040331402461410
613.66520084606	-0.0040023957134391
614.01940930865	-0.0039683761672958
614.37361777124	-0.0039311429027452
614.72782623383	-0.0038907517527858
615.08203469642	-0.0038472481173872
615.43624315900	-0.0038006728007868
615.79045162159	-0.0037510745877245
616.14466008418	-0.0036985191101245
616.49886854677	-0.0036430859195227
616.85307700936	-0.0035848555876465
617.20728547195	-0.0035238972806322
617.56149393454	-0.0034602671360744
617.91570239713	-0.0033940188444962
618.26991085972	-0.0033252175070938
618.62411932231	-0.0032539452827511
618.97832778490	-0.0031802945179478
619.33253624749	-0.0031043545878442
619.68674471007	-0.0030262035622328
620.04095317266	-0.0029459109480115
620.39516163525	-0.0028635480122991
620.74937009784	-0.0027791962170695
621.10357856043	-0.0026929469704567
621.45778702302	-0.0026048941869824
621.81199548561	-0.0025151273108512
622.16620394820	-0.0024237308315666
622.52041241079	-0.0023307894999184
622.87462087338	-0.0022363929895942
623.22882933597	-0.0021406349866536
623.58303779856	-0.0020436079179249
623.93724626114	-0.0019453994612973
624.29145472373	-0.0018460952863343
624.64566318632	-0.0017457858314901
624.99987164891	-0.0016445701817423
625.35408011150	-0.0015425519652944
625.70828857409	-0.0014398297793244
626.06249703668	-0.0013364906329717
626.41670549927	-0.0012326131347751
626.77091396186	-0.0011282788669430
627.12512242445	-0.0010235824059859
627.47933088704	-0.00091863097612462
627.83353934963	-0.00081353305170118
628.18774781221	-0.00070838505016492
628.54195627480	-0.00060326717846484
628.89616473739	-0.00049825199422051
629.25037319998	-0.00039341860254641
629.60458166257	-0.00028886074949510
629.95879012516	-0.00018468241120674
630.31299858775	-8.0985098708446e-05
630.66720705034	2.2142479229651e-05
631.02141551293	0.00012462447978397
631.37562397552	0.00022638893282097
631.72983243811	0.00032735812867527
632.08404090070	0.00042744613046039
632.43824936328	0.00052656399603025
632.79245782587	0.00062462676460055
633.14666628846	0.00072155595307495
633.50087475105	0.00081727688745666
633.85508321364	0.00091171521220918
634.20929167623	0.0010047969791727
634.56350013882	0.0010964517314810
634.91770860141	0.0011866139259552
635.27191706400	0.0012752195783910
635.62612552659	0.0013622003834970
635.98033398918	0.0014474817592702
636.33454245177	0.0015309886995633
636.68875091435	0.0016126558359161
637.04295937694	0.0016924330535331
637.39716783953	0.0017702801995536
637.75137630212	0.0018461537197216
638.10558476471	0.0019199959631166
638.45979322730	0.0019917368378583
638.81400168989	0.0020613078073418
639.16821015248	0.0021286573636528
639.52241861507	0.0021937552260451
639.87662707766	0.0022565812657509
640.23083554025	0.0023171079151678
640.58504400284	0.0023752903394951
640.93925246543	0.0024310721259703
641.29346092801	0.0024844015922645
641.64766939060	0.0025352452690810
642.00187785319	0.0025835880654788
642.35608631578	0.0026294210846956
642.71029477837	0.0026727279205355
643.06450324096	0.0027134803324816
643.41871170355	0.0027516454049889
643.77292016614	0.0027871966361415
644.12712862873	0.0028201193681420
644.48133709132	0.0028504073930411
644.83554555391	0.0028780557768195
645.18975401650	0.0029030573208784
645.54396247908	0.0029254049898078
645.89817094167	0.0029450961338473
646.25237940426	0.0029621326799872
646.60658786685	0.0029765165394054
646.96079632944	0.0029882455951103
647.31500479203	0.0029973160259917
647.66921325462	0.0030037306209764
648.02342171721	0.0030075057410371
648.37763017980	0.0030086691735988
648.73183864239	0.0030072486806330
649.08604710498	0.0030032601012683
649.44025556757	0.0029967058194256
649.79446403015	0.0029875865009999
650.14867249274	0.0029759174005397
650.50288095533	0.0029617357325681
650.85708941792	0.0029450921475629
651.21129788051	0.0029260324672312
651.56550634310	0.0029045843568164
651.91971480569	0.0028807598312901
652.27392326828	0.0028545716350854
652.62813173087	0.0028260501960901
652.98234019346	0.0027952476020063
653.33654865605	0.0027622259880776
653.69075711864	0.0027270402465492
654.04496558122	0.0026897290527534
654.39917404381	0.0026503203331099
654.75338250640	0.0026088454306418
655.10759096899	0.0025653498722419
655.46179943158	0.0025198927702372
655.81600789417	0.0024725372292735
656.17021635676	0.0024233408843967
656.52442481935	0.0023723540091160
656.87863328194	0.0023196249048812
657.23284174453	0.0022652060126476
657.58705020712	0.0022091550280070
657.94125866971	0.0021515312378717
658.29546713229	0.0020923922958206
658.64967559488	0.0020317954484740
659.00388405747	0.0019698020222020
659.35809252006	0.0019064796823525
659.71230098265	0.0018418986915937
660.06650944524	0.0017761246895648
660.42071790783	0.0017092146054698
660.77492637042	0.0016412206614732
661.12913483301	0.0015722000711954
661.48334329560	0.0015022223527029
661.83755175819	0.0014313673891177
662.19176022078	0.0013597148658928
662.54596868337	0.0012873334293137
662.90017714595	0.0012142785455093
663.25438560854	0.0011406011389908
663.60859407113	0.0010663600814120
663.96280253372	0.00099162848756226
664.31701099631	0.00091648882119384
664.67121945890	0.00084102098577808
665.02542792149	0.00076529301976439
665.37963638408	0.00068936131328552
665.73384484667	0.00061327939052823
666.08805330926	0.00053710768816757
666.44226177185	0.00046091682051121
666.79647023444	0.00038478278306549
667.15067869702	0.00030877887893842
667.50488715961	0.00023297082618742
667.85909562220	0.00015741784829188
668.21330408479	8.2177461243454e-05
668.56751254738	7.3094762130029e-06
668.92172100997	-6.7123339102939e-05
669.27592947256	-0.00014105710730429
669.63013793515	-0.00021442863562578
669.98434639774	-0.00028717594340839
670.33855486033	-0.00035923820925614
670.69276332292	-0.00043055650320001
671.04697178551	-0.00050107513290275
671.40118024809	-0.00057074191820288
671.75538871068	-0.00063950612679280
672.10959717327	-0.00070731508320389
672.46380563586	-0.00077411234614875
672.81801409845	-0.00083983962431959
673.17222256104	-0.00090444162197808
673.52643102363	-0.00096787014541407
673.88063948622	-0.0010300840021640
674.23484794881	-0.0010910443818726
674.58905641140	-0.0011507091598738
674.94326487399	-0.0012090305433161
675.29747333658	-0.0012659579248648
675.65168179916	-0.0013214438263900
676.00589026175	-0.0013754484858291
676.36009872434	-0.0014279399417097
676.71430718693	-0.0014788898555043
677.06851564952	-0.0015282682404427
677.42272411211	-0.0015760405987114
677.77693257470	-0.0016221689895799
678.13114103729	-0.0016666160256451
678.48534949988	-0.0017093492235861
678.83955796247	-0.0017503434175229
679.19376642506	-0.0017895800119379
679.54797488765	-0.0018270433529584
679.90218335023	-0.0018627160248354
680.25639181282	-0.0018965756500891
680.61060027541	-0.0019285954997921
680.96480873800	-0.0019587493488475
681.31901720059	-0.0019870180118052
681.67322566318	-0.0020133930759512
682.02743412577	-0.0020378745786665
682.38164258836	-0.0020604632446969
682.73585105095	-0.0020811524866609
683.09005951354	-0.0020999263023409
683.44426797613	-0.0021167653892560
683.79847643872	-0.0021316576101696
684.15268490131	-0.0021446050314618
684.50689336389	-0.0021556219112913
684.86110182648	-0.0021647246680149
685.21531028907	-0.0021719212554827
685.56951875166	-0.0021772079598373
685.92372721425	-0.0021805760738232
686.27793567684	-0.0021820232159175
686.63214413943	-0.0021815607636577
686.98635260202	-0.0021792120981257
687.34056106461	-0.0021750035870112
687.69476952720	-0.0021689555086448
688.04897798979	-0.0021610793243427
688.40318645238	-0.0021513823300854
688.75739491496	-0.0021398751478052
689.11160337755	-0.0021265764319125
689.46581184014	-0.0021115123928272
689.82002030273	-0.0020947130535795
690.17422876532	-0.0020762086001619
690.52843722791	-0.0020560277319393
690.88264569050	-0.0020341973428431
691.23685415309	-0.0020107425004179
691.59106261568	-0.0019856869634060
691.94527107827	-0.0019590554985587
692.29947954086	-0.0019308779813630
692.65368800345	-0.0019011926118454
693.00789646603	-0.0018700446609568
693.36210492862	-0.0018374798906425
693.71631339121	-0.0018035365782483
694.07052185380	-0.0017682425713418
694.42473031639	-0.0017316209435950
694.77893877898	-0.0016937010596031
695.13314724157	-0.0016545268405252
695.48735570416	-0.0016141551977494
695.84156416675	-0.0015726449724428
696.19577262934	-0.0015300444053866
696.54998109193	-0.0014863867920272
696.90418955452	-0.0014416978315351
697.25839801710	-0.0013960090852172
697.61260647969	-0.0013493672068749
697.96681494228	-0.0013018321918351
698.32102340487	-0.0012534664939420
698.67523186746	-0.0012043237055338
699.02944033005	-0.0011544450064722
699.38364879264	-0.0011038649059211
699.73785725523	-0.0010526208305694
700.09206571782	-0.0010007591336642
700.44627418041	-0.00094833423794685
700.80048264300	-0.00089540324085669
701.15469110559	-0.00084202083566595
701.50889956818	-0.00078823746564478
701.86310803076	-0.00073410007867062
702.21731649335	-0.00067965331967289
702.57152495594	-0.00062494041463066
702.92573341853	-0.00057000483198945
703.27994188112	-0.00051489339593370
703.63415034371	-0.00045965911359950
703.98835880630	-0.00040436037112847
704.34256726889	-0.00034905514778615
704.69677573148	-0.00029379341614694
705.05098419407	-0.00023861386166671
705.40519265666	-0.00018354879827817
705.75940111925	-0.00012863477679420
706.11360958183	-7.3920999558968e-05
706.46781804442	-1.9468315480337e-05
706.82202650701	3.4661263136168e-05
707.17623496960	8.8416898438212e-05
707.53044343219	0.00014176347825202
707.88465189478	0.00019467468439140
708.23886035737	0.00024712001311871
708.59306881996	0.00029905586058477
708.94727728255	0.00035042733780651
709.30148574514	0.00040117873893957
709.65569420773	0.00045126406742405
710.00990267032	0.00050064975108712
710.36411113290	0.00054930865621797
710.71831959549	0.00059721129806259
711.07252805808	0.00064432131483370
711.42673652067	0.00069059752071667
711.78094498326	0.00073599912633654
712.13515344585	0.00078048906180653
712.48936190844	0.00082403362050485
712.84357037103	0.00086660070310169
713.19777883362	0.00090815980035192
713.55198729621	0.00094868381371047
713.90619575880	0.00098814963835567
714.26040422139	0.0010265350082104
714.61461268397	0.0010638131746330
714.96882114656	0.0010999505159440
715.32302960915	0.0011349107945379
715.67723807174	0.0011686641463921
716.03144653433	0.0012011936405876
716.38565499692	0.0012324930611997
716.73986345951	0.0012625564022270
717.09407192210	0.0012913669224409
717.44828038469	0.0013188948986197
717.80248884728	0.0013451065685374
718.15669730987	0.0013699775704891
718.51090577246	0.0013935001845196
718.86511423504	0.0014156785975327
719.21932269763	0.0014365160582558
719.57353116022	0.0014560043220006
719.92773962281	0.0014741234538476
720.28194808540	0.0014908513867622
720.63615654799	0.0015061749574456
720.99036501058	0.0015200937006001
721.34457347317	0.0015326145520372
721.69878193576	0.0015437430281148
722.05299039835	0.0015534784142867
722.40719886094	0.0015618158098537
722.76140732353	0.0015687515484999
723.11561578611	0.0015742863952346
723.46982424870	0.0015784243354274
723.82403271129	0.0015811697460742
724.17824117388	0.0015825270766292
724.53244963647	0.0015825037361772
724.88665809906	0.0015811125803561
725.24086656165	0.0015783699322891
725.59507502424	0.0015742895756786
725.94928348683	0.0015688779958311
726.30349194942	0.0015621363235309
726.65770041201	0.0015540689286461
727.01190887460	0.0015446919273274
727.36611733719	0.0015340338423349
727.72032579977	0.0015221265676909
728.07453426236	0.0015089933072172
728.42874272495	0.0014946435077721
728.78295118754	0.0014790795261799
729.13715965013	0.0014623101510804
729.49136811272	0.0014443600556503
729.84557657531	0.0014252673566612
730.19978503790	0.0014050712507400
730.55399350049	0.0013837997485088
730.90820196308	0.0013614672728171
731.26241042567	0.0013380836089225
731.61661888826	0.0013136663961642
731.97082735084	0.0012882470846746
732.32503581343	0.0012618662444592
732.67924427602	0.0012345629849894
733.03345273861	0.0012063674868762
733.38766120120	0.0011773019670315
733.74186966379	0.0011473879960985
734.09607812638	0.0011166531720814
734.45028658897	0.0010851320056037
734.80449505156	0.0010528615558969
735.15870351415	0.0010198767605754
735.51291197674	0.00098620960291207
735.86712043933	0.00095189176186210
736.22132890191	0.00091695710676190
