#Parameters = {beta=1; bunch=6; conductivity=10000; l=20; l_pipe=40; nmesh=50; r=10; r_pipe=2; samples=2000; wakelength=400; xbeam=0; xtest=0; ybeam=0; ytest=0}
#"Frequency / GHz"	"Z [Real/Imaginary Part] [Re]"	"Z [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------
0.089637334017072	2.6889191655470	13.319630559172
0.090491022912473	2.7901943873107	13.237921250709
0.091344711807874	2.8745360570661	13.148022941233
0.092198400703274	2.9412657056979	13.051394223458
0.093052089598675	2.9898301582090	12.949549972315
0.093905778494076	3.0198062197696	12.844050609382
0.094759467389476	3.0309044444943	12.736490975177
0.095613156284877	3.0229719539035	12.628488887463
0.096466845180278	2.9959942786748	12.521673466546
0.097320534075678	2.9500962041807	12.417673310761
0.098174222971079	2.8855416073768	12.318104607013
0.099027911866480	2.8027322798318	12.224559262298
0.099881600761881	2.7022057389718	12.138593142576
0.10073528965728	2.5846320370323	12.061714505177
0.10158897855268	2.4508095844513	11.995372710146
0.10244266744808	2.3016600118061	11.940947294467
0.10329635634348	2.1382221015110	11.899737491097
0.10415004523888	1.9616448274389	11.872952272071
0.10500373413428	1.7731795474807	11.861700991651
0.10585742302969	1.5741714004443	11.866984701732
0.10671111192509	1.3660499649535	11.889688207265
0.10756480082049	1.1503192436695	11.930572924556
0.10841848971589	0.92854704170297	11.990270599953
0.10927217861129	0.70235381280479	12.069277940473
0.11012586750669	0.47340105151368	12.167952201661
0.11097955640209	0.24337931317256	12.286507771365
0.11183324529749	0.013995947152784	12.425013780998
0.11268693419289	-0.21303736876217	12.583392768634
0.11354062308829	-0.43601720271063	12.761420410759
0.11439431198369	-0.65326096030279	12.958726331760
0.11524800087909	-0.86311940103651	13.174795992412
0.11610168977449	-1.0639889871654	13.408973650735
0.11695537866989	-1.2543239731410	13.660466380639
0.11780906756529	-1.4326481449740	13.928349125941
0.11866275646070	-1.5975661208148	14.211570759533
0.11951644535610	-1.7477741265939	14.508961109877
0.12037013425150	-1.8820701638160	14.819238909652
0.12122382314690	-1.9993634904930	15.141020614171
0.12207751204230	-2.0986833406285	15.472830030516
0.12293120093770	-2.1791868127889	15.813108691806
0.12378488983310	-2.2401658638809	16.160226905169
0.12463857872850	-2.2810533504105	16.512495396366
0.12549226762390	-2.3014280660916	16.868177469162
0.12634595651930	-2.3010187317098	17.225501593056
0.12719964541470	-2.2797069005902	17.582674329224
0.12805333431010	-2.2375287507284	17.937893501351
0.12890702320550	-2.1746757427076	18.289361515535
0.12976071210090	-2.0914941307399	18.635298731641
0.13061440099631	-1.9884833225675	18.973956787380
0.13146808989171	-1.8662930924920	19.303631775999
0.13232177878711	-1.7257196602893	19.622677178874
0.13317546768251	-1.5677006573012	19.929516455303
0.13402915657791	-1.3933090094123	20.222655193711
0.13488284547331	-1.2037457748568	20.500692730971
0.13573653436871	-1.0003319828717	20.762333149815
0.13659022326411	-0.78449952696916	21.006395568302
0.13744391215951	-0.55778117401261	21.231823639894
0.13829760105491	-0.32179975733581	21.437694187990
0.13915128995031	-0.078256628706872	21.623224904655
0.14000497884571	0.17108054998976	21.787781049693
0.14085866774111	0.42439058896354	21.930881093238
0.14171235663651	0.67981203529717	22.052201252466
0.14256604553191	0.93545682472969	22.151578880908
0.14341973442732	1.1894242212613	22.229014677114
0.14427342332272	1.4398149425181	22.284673687985
0.14512711221812	1.6847453666892	22.318885090898
0.14598080111352	1.9223617154515	22.332140747763
0.14683449000892	2.1508541067099	22.325092533280
0.14768817890432	2.3684703711683	22.298548448856
0.14854186779972	2.5735295277199	22.253467542787
0.14939555669512	2.7644348144487	22.190953666432
0.15024924559052	2.9396861745626	22.112248105013
0.15110293448592	3.0978920999702	22.018721130405
0.15195662338132	3.2377807392495	21.911862531704
0.15281031227672	3.3582101816442	21.793271187452
0.15366400117212	3.4581778342076	21.664643751023
0.15451769006752	3.5368288154332	21.527762527896
0.15537137896293	3.5934632955240	21.384482630172
0.15622506785833	3.6275427208454	21.236718499726
0.15707875675373	3.6386948680370	21.086429896861
0.15793244564913	3.6267176816506	20.935607455980
0.15878613454453	3.5915818580005	20.786257913880
0.15963982343993	3.5334321470414	20.640389119446
0.16049351233533	3.4525873535778	20.499994935996
0.16134720123073	3.3495390287144	20.367040149158
0.16220089012613	3.2249488522910	20.243445493937
0.16305457902153	3.0796447168952	20.131072914563
0.16390826791693	2.9146155339175	20.031711169790
0.16476195681233	2.7310047919088	19.947061894566
0.16561564570773	2.5301029071096	19.878726226305
0.16646933460313	2.3133384154571	19.828192100594
0.16732302349853	2.0822680644590	19.796822316810
0.16817671239394	1.8385658720748	19.785843469119
0.16903040128934	1.5840112280278	19.796335832406
0.16988409018474	1.3204761207679	19.829224286200
0.17073777908014	1.0499115805162	19.885270352365
0.17159146797554	0.77433343541741	19.965065414467
0.17244515687094	0.49580748372316	20.069025178315
0.17329884576634	0.21643419010553	20.197385424154
0.17415253466174	-0.061666981411568	20.350199091644
0.17500622355714	-0.33637348185902	20.527334728893
0.17585991245254	-0.60557572027188	20.728476326794
0.17671360134794	-0.86719311459757	20.953124549452
0.17756729024334	-1.1191900289896	21.200599361119
0.17842097913874	-1.3595914759407	21.470044039355
0.17927466803414	-1.5864984625850	21.760430553583
0.18012835692955	-1.7981028623302	22.070566277728
0.18098204582495	-1.9927016957282	22.399101995201
0.18183573472035	-2.1687107081440	22.744541144463
0.18268942361575	-2.3246771362949	23.105250243504
0.18354311251115	-2.4592915611380	23.479470422280
0.18439680140655	-2.5713987507694	23.865329983114
0.18525049030195	-2.6600074040051	24.260857900767
0.18610417919735	-2.7242987130031	24.663998166015
0.18695786809275	-2.7636336717194	25.072624869532
0.18781155698815	-2.7775590659691	25.484557916470
0.18866524588355	-2.7658120904791	25.897579256528
0.18951893477895	-2.7283235483469	26.309449509577
0.19037262367435	-2.6652195988259	26.717924863024
0.19122631256975	-2.5768220301534	27.120774114130
0.19208000146515	-2.4636470452313	27.515795728504
0.19293369036056	-2.3264025592001	27.900834784942
0.19378737925596	-2.1659840193096	28.273799676711
0.19464106815136	-1.9834687688126	28.632678440330
0.19549475704676	-1.7801089878951	28.975554584807
0.19634844594216	-1.5573232557366	29.300622297196
0.19720213483756	-1.3166867886371	29.606200904237
0.19805582373296	-1.0599204196582	29.890748474646
0.19890951262836	-0.78887839528601	30.152874452375
0.19976320152376	-0.50553507421586	30.391351217797
0.20061689041916	-0.21197062234320	30.605124481220
0.20147057931456	0.089644193619301	30.793322421387
0.20232426820996	0.39706400384898	30.955263490613
0.20317795710536	0.70798550757315	31.090462817826
0.20403164600076	1.0200646968314	31.198637151058
0.20488533489617	1.3309345038810	31.279708291653
0.20573902379157	1.6382227401707	31.333804983721
0.20659271268697	1.9395701916187	31.361263233873
0.20744640158237	2.2326487328064	31.362625048194
0.20830009047777	2.5151793215701	31.338635585367
0.20915377937317	2.7849497354285	31.290238737052
0.21000746826857	3.0398319122910	31.218571158714
0.21086115716397	3.2777987599586	31.124954786160
0.21171484605937	3.4969403020524	31.010887884890
0.21256853495477	3.6954790321796	30.878034690950
0.21342222385017	3.8717843533110	30.728213713197
0.21427591274557	4.0243859855219	30.563384777637
0.21512960164097	4.1519862323361	30.385634904715
0.21598329053637	4.2534710039260	30.197163120040
0.21683697943177	4.3279195042460	30.000264307884
0.21769066832718	4.3746124988040	29.797312224948
0.21854435722258	4.3930390900966	29.590741799119
0.21939804611798	4.3829019386873	29.383030844320
0.22025173501338	4.3441208794451	29.176681327933
0.22110542390878	4.2768348944142	28.974200331685
0.22195911280418	4.1814024161965	28.778080850182
0.22281280169958	4.0583999483413	28.590782573556
0.22366649059498	3.9086190021335	28.414712801784
0.22452017949038	3.7330613620865	28.252207638287
0.22537386838578	3.5329327054084	28.105513609230
0.22622755728118	3.3096346135500	27.976769852720
0.22708124617658	3.0647550265817	27.867991018677
0.22793493507198	2.8000572034812	27.781051015651
0.22878862396738	2.5174672633660	27.717667735268
0.22964231286279	2.2190603941252	27.679388878364
0.23049600175819	1.9070458257926	27.667578999193
0.23134969065359	1.5837506761625	27.683407875557
0.23220337954899	1.2516027855880	27.727840303159
0.23305706844439	0.91311266648620	27.801627402222
0.23391075733979	0.57085470076034	27.905299513332
0.23476444623519	0.22744772504807	28.039160747727
0.23561813513059	-0.11446485061916	28.203285244946
0.23647182402599	-0.45223524057052	28.397515177943
0.23732551292139	-0.78323164403358	28.621460532535
0.23817920181679	-1.1048586125276	28.874500674570
0.23903289071219	-1.4145772670744	29.155787704470
0.23988657960759	-1.7099252082834	29.464251585018
0.24074026850299	-1.9885359637018	29.798607014453
0.24159395739839	-2.2481578193054	30.157362003282
0.24244764629380	-2.4866718857708	30.538828099775
0.24330133518920	-2.7021092550607	30.941132195989
0.24415502408460	-2.8926671088987	31.362229833518
0.24500871298000	-3.0567236479119	31.799919916004
0.24586240187540	-3.1928517184278	32.251860723969
0.24671609077080	-3.2998310231737	32.715587116754
0.24756977966620	-3.3766588123042	33.188528796379
0.24842346856160	-3.4225589622559	33.668029499133
0.24927715745700	-3.4369893617691	34.151366972573
0.25013084635240	-3.4196475369801	34.635773588634
0.25098453524780	-3.3704744606656	35.118457437614
0.25183822414320	-3.2896565043936	35.596623743028
0.25269191303860	-3.1776255064490	36.067496433811
0.25354560193400	-3.0350569428087	36.528339708011
0.25439929082941	-2.8628662030267	36.976479421109
0.25525297972481	-2.6622029876081	37.409324132314
0.25610666862021	-2.4344438580798	37.824385643781
0.25696035751561	-2.1811829855005	38.219298870477
0.25781404641101	-1.9042211574139	38.591840882577
0.25866773530641	-1.6055531171290	38.939948967621
0.25952142420181	-1.2873533226319	39.261737566247
0.26037511309721	-0.95196022525880	39.555513943097
0.26122880199261	-0.60185918039201	39.819792463379
0.26208249088801	-0.23966411378773	40.053307355519
0.26293617978341	0.13190192239898	40.255023851318
0.26378986867881	0.51002716031763	40.424147606859
0.26464355757421	0.89183234186623	40.560132320150
0.26549724646961	1.2743925995502	40.662685474906
0.26635093536501	1.6547598273026	40.731772153948
0.26720462426042	2.0299853709470	40.767616880337
0.26805831315582	2.3971428643617	40.770703459345
0.26891200205122	2.7533510351680	40.741772809755
0.26976569094662	3.0957963028275	40.681818788497
0.27061937984202	3.4217549925078	40.592082028225
0.27147306873742	3.7286149899023	40.474041823014
0.27232675763282	4.0138966654008	40.329406112741
0.27318044652822	4.2752729005597	40.160099631801
0.27403413542362	4.5105880557224	39.968250302511
0.27488782431902	4.7178757248091	39.756173967704
0.27574151321442	4.8953751317388	39.526357570526
0.27659520210982	5.0415460325438	39.281440902243
0.27744889100522	5.1550819979878	39.024197050746
0.27830257990062	5.2349219632703	38.757511693411
0.27915626879603	5.2802599441474	38.484361387891
0.28000995769143	5.2905528324012	38.207791023186
0.28086364658683	5.2655261979750	37.930890600918
0.28171733548223	5.2051780401147	37.656771523048
0.28257102437763	5.1097804454514	37.388542567221
0.28342471327303	4.9798791269653	37.129285734551
0.28427840216843	4.8162908340988	36.882032156809
0.28513209106383	4.6200986407812	36.649738250733
0.28598577995923	4.3926451346905	36.435262306429
0.28683946885463	4.1355235475646	36.241341694699
0.28769315775003	3.8505668826487	36.070570874438
0.28854684664543	3.5398351113243	35.925380376214
0.28940053554083	3.2056005264492	35.808016931648
0.29025422443623	2.8503313548590	35.720524910377
0.29110791333163	2.4766737456845	35.664729217220
0.29196160222704	2.0874322645284	35.642219791783
0.29281529112244	1.6855490360223	35.654337841147
0.29366898001784	1.2740816887042	35.702163923616
0.29452266891324	0.85618026647917	35.786507987826
0.29537635780864	0.43506328000922	35.907901456948
0.29623004670404	0.013993079184921	36.066591432344
0.29708373559944	-0.40374926573003	36.262537074986
0.29793742449484	-0.81488938168107	36.495408206349
0.29879111339024	-1.2161851129771	36.764586153438
0.29964480228564	-1.6044519458297	37.069166845287
0.30049849118104	-1.9765881385835	37.407966150743
0.30135218007644	-2.3295993599886	37.779527429817
0.30220586897184	-2.6606226404532	38.182131253436
0.30305955786724	-2.9669494453518	38.613807229256
0.30391324676265	-3.2460476851099	39.072347854340
0.30476693565805	-3.4955824839102	39.555324299233
0.30562062455345	-3.7134355374484	40.060104012279
0.30647431344885	-3.8977229000905	40.583870018122
0.30732800234425	-4.0468110530598	41.123641770338
0.30818169123965	-4.1593311177531	41.676297405127
0.30903538013505	-4.2341910919232	42.238597231108
0.30988906903045	-4.2705860011231	42.807208279574
0.31074275792585	-4.2680058734190	43.378729730203
0.31159644682125	-4.2262414617935	43.949719019207
0.31245013571665	-4.1453876557766	44.516718430403
0.31330382461205	-4.0258445415208	45.076281964641
0.31415751350745	-3.8683160876477	45.625002279598
0.31501120240285	-3.6738064525958	46.159537490112
0.31586489129825	-3.4436139277474	46.676637618977
0.31671858019366	-3.1793225491729	47.173170489598
0.31757226908906	-2.8827914292436	47.646146854924
0.31842595798446	-2.5561418775024	48.092744561804
0.31927964687986	-2.2017423978752	48.510331556174
0.32013333577526	-1.8221916664523	48.896487542364
0.32098702467066	-1.4202996104834	49.249024119160
0.32184071356606	-0.99906672482355	49.566003226061
0.32269440246146	-0.56166177668386	49.845753745371
0.32354809135686	-0.11139806306607	50.086886119206
0.32440178025226	0.34829160240499	50.288304855156
0.32525546914766	0.81388098552050	50.449218810074
0.32610915804306	1.2817774130404	50.569149158155
0.32696284693846	1.7483494342647	50.647934966983
0.32781653583386	2.2099549505487	50.685736323484
0.32867022472926	2.6629695957204	50.683034970518
0.32952391362467	3.1038151470679	50.640632434066
0.33037760252007	3.5289877449713	50.559645640478
0.33123129141547	3.9350856993893	50.441500042889
0.33208498031087	4.3188366632859	50.287920295502
0.33293866920627	4.6771239566893	50.100918533853
0.33379235810167	5.0070118303934	49.882780338290
0.33464604699707	5.3057694653285	49.636048476458
0.33549973589247	5.5708935122658	49.363504538591
0.33635342478787	5.8001289867600	49.068148596561
0.33720711368327	5.9914883459742	48.753177033924
0.33806080257867	6.1432685872064	48.421958709411
0.33891449147407	6.2540662224502	48.078009630352
0.33976818036947	6.3227899990583	47.724966325246
0.34062186926487	6.3486712534385	47.366558116041
0.34147555816028	6.3312718025554	47.006578500526
0.34232924705568	6.2704892967106	46.648855863464
0.34318293595108	6.1665599764957	46.297223741694
0.34403662484648	6.0200587967875	45.955490873295
0.34489031374188	5.8318969010604	45.627411263967
0.34574400263728	5.6033164499368	45.316654505098
0.34659769153268	5.3358828286474	45.026776577398
0.34745138042808	5.0314742787576	44.761191371619
0.34830506932348	4.6922690199666	44.523143153647
0.34915875821888	4.3207299478511	44.315680195240
0.35001244711428	3.9195870129362	44.141629783869
0.35086613600968	3.4918174052820	44.003574815635
0.35171982490508	3.0406236867209	43.903832164014
0.35257351380048	2.5694100298214	43.844433004467
0.35342720269588	2.0817567384518	43.827105260691
0.35428089159129	1.5813932393391	43.853258322656
0.35513458048669	1.0721697471425	43.923970169661
0.35598826938209	0.55802781718037	44.039977013618
0.35684195827749	0.042970009951930	44.201665558671
0.35769564717289	-0.46897110008785	44.409067953348
0.35854933606829	-0.97376433251254	44.661859490790
0.35940302496369	-1.4674114819705	44.959359091363
0.36025671385909	-1.9459788257841	45.300532580376
0.36111040275449	-2.4056283106861	45.683998751765
0.36196409164989	-2.8426481723147	46.108038186711
0.36281778054529	-3.2534827440631	46.570604774350
0.36367146944069	-3.6347612167781	47.069339860253
0.36452515833609	-3.9833251176092	47.601588927256
0.36537884723149	-4.2962542849713	48.164420692833
0.36623253612690	-4.5708911270475	48.754648487508
0.36708622502230	-4.8048629634603	49.368853760132
0.36793991391770	-4.9961022635786	50.003411538228
0.36879360281310	-5.1428646103223	50.654517655251
0.36964729170850	-5.2437442351518	51.318217541606
0.37050098060390	-5.2976869880720	51.990436362815
0.37135466949930	-5.3040006257964	52.667010276339
0.37220835839470	-5.2623623215716	53.343718568418
0.37306204729010	-5.1728233213918	54.016316424000
0.37391573618550	-5.0358106932860	54.680568076347
0.37476942508090	-4.8521261388603	55.332280078457
0.37562311397630	-4.6229418591551	55.967334435933
0.37647680287170	-4.3497934899569	56.581721340478
0.37733049176710	-4.0345701447965	57.171571244791
0.37818418066250	-3.6795016268076	57.733186023254
0.37903786955791	-3.2871428932022	58.263068968482
0.37989155845331	-2.8603558781952	58.757953381459
0.38074524734871	-2.4022888015767	59.214829522596
0.38159893624411	-1.9163531106288	59.630969702531
0.38245262513951	-1.4061982225410	60.003951304811
0.38330631403491	-0.87568425274502	60.331677547596
0.38416000293031	-0.32885293150107	60.612395808137
0.38501369182571	0.23010307350634	60.844713351900
0.38586738072111	0.79687219699818	61.027610327655
0.38672106961651	1.3670571347227	61.160449910488
0.38757475851191	1.9362088670103	61.242985496432
0.38842844740731	2.4998612851101	61.275364874991
0.38928213630271	3.0535661518764	61.258131329139
0.39013582519811	3.5929281241657	61.192221636222
0.39098951409352	4.1136395622134	61.078960967394
0.39184320298892	4.6115148513177	60.920054707556
0.39269689188432	5.0825239633729	60.717577242109
0.39355058077972	5.5228249901675	60.473957780933
0.39440426967512	5.9287953868654	60.191963313712
0.39525795857052	6.2970616726894	59.874678813796
0.39611164746592	6.6245273464663	59.525484830152
0.39696533636132	6.9083987872997	59.148032628247
0.39781902525672	7.1462089251271	58.746217060961
0.39867271415212	7.3358384821835	58.324147369511
0.39952640304752	7.4755346043238	57.886116131822
0.40038009194292	7.5639267206124	57.436566591607
0.40123378083832	7.6000394904326	56.980058615528
0.40208746973372	7.5833027194427	56.521233538035
0.40294115862912	7.5135581488386	56.064778163751
0.40379484752453	7.3910630464150	55.615388205471
0.40464853641993	7.2164905526390	55.177731441911
0.40550222531533	6.9909267601957	54.756410883201
0.40635591421073	6.7158645310288	54.355928233749
0.40720960310613	6.3931940805733	53.980647941447
0.40806329200153	6.0251903844792	53.634762119275
0.40891698089693	5.6144974884374	53.322256620163
0.40977066979233	5.1641098265442	53.046878538539
0.41062435868773	4.6773506777867	52.812105402372
0.41147804758313	4.1578479134983	52.621116307758
0.41233173647853	3.6095072108315	52.476765234276
0.41318542537393	3.0364829282501	52.381556763603
0.41403911426933	2.4431468585782	52.337624406229
0.41489280316473	1.8340550930920	52.346711721829
0.41574649206014	1.2139132463656	52.410156397913
0.41660018095554	0.58754030592930	52.528877429105
0.41745386985094	-0.040168616843701	52.703365515772
0.41830755874634	-0.66428034795251	52.933676776157
0.41916124764174	-1.2798622293597	53.219429840591
0.42001493653714	-1.8820209144459	53.559806370159
0.42086862543254	-2.4659410763654	53.953555015513
0.42172231432794	-3.0269237242547	54.398998804527
0.42257600322334	-3.5604238235660	54.894045920432
0.42342969211874	-4.0620869205031	55.436203805191
0.42428338101414	-4.5277844766414	56.022596496296
0.42513706990954	-4.9536476282511	56.649985079207
0.42599075880494	-5.3360990955917	57.314791112443
0.42684444770034	-5.6718829804098	58.013122858090
0.42769813659574	-5.9580922049783	58.740804127482
0.42855182549115	-6.1921933631501	59.493405530059
0.42940551438655	-6.3720487729413	60.266277893328
0.43025920328195	-6.4959355409681	61.054587603365
0.43111289217735	-6.5625614714888	61.853353598750
0.43196658107275	-6.5710776766731	62.657485736257
0.43282026996815	-6.5210877698633	63.461824234191
0.43367395886355	-6.4126535498106	64.261179889085
0.43452764775895	-6.2462971109631	65.050374753591
0.43538133665435	-6.0229993426508	65.824282958008
0.43623502554975	-5.7441948082282	66.577871354882
0.43708871444515	-5.4117630236910	67.306239665665
0.43794240334055	-5.0280161837473	68.004659810498
0.43879609223595	-4.5956834115775	68.668614106759
0.43964978113135	-4.1178916363339	69.293832029096
0.44050347002676	-3.5981432295870	69.876325233263
0.44135715892216	-3.0402905582144	70.412420557969
0.44221084781756	-2.4485076364152	70.898790733286
0.44306453671296	-1.8272590834432	71.332482540607
0.44391822560836	-1.1812666160582	71.710942187781
0.44477191450376	-0.51547332544096	72.032037683600
0.44562560339916	0.16499399279606	72.294078018221
0.44647929229456	0.85486416997952	72.495828980126
0.44733298118996	1.5487623568759	72.636525465770
0.44818667008536	2.2412517646106	72.715880164846
0.44904035898076	2.9268761312385	72.734088531969
0.44989404787616	3.6002025836152	72.691829984347
0.45074773677156	4.2558645592056	72.590265294366
0.45160142566696	4.8886044500557	72.431030175818
0.45245511456236	5.4933156314035	72.216225092503
0.45330880345777	6.0650835403003	71.948401347842
0.45416249235317	6.5992254751793	71.630543543783
0.45501618124857	7.0913287954858	71.266048526411
0.45586987014397	7.5372872112445	70.858700964011
0.45672355903937	7.9333348657053	70.412645730725
0.45757724793477	8.2760779298888	69.932357295107
0.45843093683017	8.5625234458427	69.422606337625
0.45928462572557	8.7901051755855	68.888423844284
0.46013831462097	8.9567062349137	68.335062944873
0.46099200351637	9.0606783153153	67.767958783628
0.46184569241177	9.1008573229894	67.192686727292
0.46269938130717	9.0765752912276	66.614919230402
0.46355307020257	8.9876684509534	66.040381690041
0.46440675909797	8.8344813738388	65.474807632197
0.46526044799338	8.6178671328744	64.923893579073
0.46611413688878	8.3391834563485	64.393253951246
0.46696782578418	8.0002848826278	63.888376360300
0.46782151467958	7.6035109547026	63.414577646569
0.46867520357498	7.1516705248986	62.976961012732
0.46952889247038	6.6480222712209	62.580374597437
0.47038258136578	6.0962515572510	62.229371823712
0.47123627026118	5.5004437970896	61.928173844889
0.47208995915658	4.8650545153256	61.680634396049
0.47294364805198	4.1948763191534	61.490207341833
0.47379733694738	3.4950030253530	61.359917191871
0.47465102584278	2.7707912086715	61.292332833209
0.47550471473818	2.0278194600061	61.289544705245
0.47635840363358	1.2718456624982	61.353145616778
0.47721209252898	0.50876261105025	61.484215377234
0.47806578142439	-0.25544768429910	61.683309385053
0.47891947031979	-1.0147606583690	61.950451285823
0.47977315921519	-1.7631564518081	62.285129781304
0.48062684811059	-2.4946674038341	62.686299638245
0.48148053700599	-3.2034254035827	63.152386913027
0.48233422590139	-3.8837087258822	63.681298375036
0.48318791479679	-4.5299879791873	64.270435078464
0.48404160369219	-5.1369707982721	64.916709999203
0.48489529258759	-5.6996449220698	65.616569621017
0.48574898148299	-6.2133193077211	66.366019323303
0.48660267037839	-6.6736629453762	67.160652391978
0.48745635927379	-7.0767410545044	67.995682445402
0.48831004816919	-7.4190483612824	68.865979039126
0.48916373706459	-7.6975391779340	69.766106186833
0.49001742596000	-7.9096540285092	70.690363510329
0.49087111485540	-8.0533425913683	71.632829709062
0.49172480375080	-8.1270827563677	72.587408019571
0.49257849264620	-8.1298956242279	73.547873317677
