#Parameters = {H_cav=50; H_pipe=15; L_cav=30; L_pipe=100; W_cav=50; W_pipe=15; beta=1; cellsperw=50; q=1e-09; sigmaz=18.5}
#"s / mm"	"Z [Real Part]"
#------------------------
52.703361363546	-0.037623564066217
52.859900636374	-0.044403576177985
53.016439909202	-0.051164547487582
53.172979182030	-0.057905438770457
53.329518454858	-0.064625214572457
53.486057727686	-0.071322841389855
53.642597000514	-0.077997290439860
53.799136273342	-0.084647537033005
53.955675546170	-0.091272564367488
54.112214818998	-0.097871364194260
54.268754091826	-0.10444293386705
54.425293364654	-0.11098628279867
54.581832637482	-0.11750042896779
54.738371910310	-0.12398439561426
54.894911183138	-0.13043721087885
55.051450455966	-0.13685790374613
55.207989728794	-0.14324550350764
55.364529001622	-0.14959903904835
55.521068274450	-0.15591753796493
55.677607547278	-0.16220003056909
55.834146820106	-0.16844555253346
55.990686092934	-0.17465315004700
56.147225365762	-0.18082188357022
56.303764638590	-0.18695083319446
56.460303911418	-0.19303909601937
56.616843184246	-0.19908578826063
56.773382457074	-0.20509003902215
56.929921729902	-0.21105098524179
57.086461002730	-0.21696776334939
57.243000275558	-0.22283950586262
57.399539548386	-0.22866534097427
57.556078821214	-0.23444439195501
57.712618094041	-0.24017578066775
57.869157366870	-0.24585863330012
58.025696639698	-0.25149208310826
58.182235912525	-0.25707527853983
58.338775185353	-0.26260737970430
58.495314458181	-0.26808756288203
58.651853731009	-0.27351501800864
58.808393003837	-0.27888894808530
58.964932276665	-0.28420857078665
59.121471549493	-0.28947311921847
59.278010822321	-0.29468183954132
59.434550095149	-0.29983398971046
59.591089367977	-0.30492883659831
59.747628640805	-0.30996564581741
59.904167913633	-0.31494368286022
60.060707186461	-0.31986220678460
60.217246459289	-0.32472047175066
60.373785732117	-0.32951773125822
60.530325004945	-0.33425324387022
60.686864277773	-0.33892628127192
60.843403550601	-0.34353613722306
60.999942823429	-0.34808212605393
61.156482096257	-0.35256358688134
61.313021369085	-0.35697987685197
61.469560641913	-0.36133036854764
61.626099914741	-0.36561444166146
61.782639187569	-0.36983148124935
61.939178460397	-0.37398087315552
62.095717733225	-0.37806200650668
62.252257006053	-0.38207427178169
62.408796278881	-0.38601706189412
62.565335551709	-0.38988977460278
62.721874824537	-0.39369181307192
62.878414097365	-0.39742258833962
63.034953370193	-0.40108152268785
63.191492643021	-0.40466805003987
63.348031915849	-0.40818162151730
63.504571188677	-0.41162170638228
63.661110461505	-0.41498779164938
63.817649734333	-0.41827938150993
63.974189007161	-0.42149599442965
64.130728279989	-0.42463715857176
64.287267552817	-0.42770241079629
64.443806825645	-0.43069129102117
64.600346098473	-0.43360334465286
64.756885371301	-0.43643811815545
64.913424644129	-0.43919516363924
65.069963916957	-0.44187403702133
65.226503189785	-0.44447430075440
65.383042462613	-0.44699552665421
65.539581735441	-0.44943729717226
65.696121008269	-0.45179920817900
65.852660281097	-0.45408087467191
66.009199553925	-0.45628192773420
66.165738826753	-0.45840201837189
66.322278099581	-0.46044081072624
66.478817372409	-0.46239798073231
66.635356645237	-0.46427321381437
66.791895918065	-0.46606620150084
66.948435190893	-0.46777664366530
67.104974463721	-0.46940424781937
67.261513736549	-0.47094873278495
67.418053009377	-0.47240983109579
67.574592282205	-0.47378728732948
67.731131555033	-0.47508085396320
67.887670827861	-0.47629028956459
68.044210100689	-0.47741535604717
68.200749373517	-0.47845582007525
68.357288646345	-0.47941145436479
68.513827919173	-0.48028204752971
68.670367192001	-0.48106740771154
68.826906464829	-0.48176736708747
68.983445737657	-0.48238178353897
69.139985010485	-0.48291053112654
69.296524283313	-0.48335349595905
69.453063556141	-0.48371056836203
69.609602828969	-0.48398163605149
69.766142101797	-0.48416658445780
69.922681374625	-0.48426530242065
70.079220647453	-0.48427769058360
70.235759920281	-0.48420367212513
70.392299193109	-0.48404319285504
70.548838465937	-0.48379622173392
70.705377738765	-0.48346274510913
70.861917011593	-0.48304276502365
71.018456284421	-0.48253628859077
71.174995557249	-0.48194332256836
71.331534830077	-0.48126387721796
71.488074102905	-0.48049797230960
71.644613375733	-0.47964564122250
71.801152648561	-0.47870693548305
71.957691921389	-0.47768192244721
72.114231194217	-0.47657068787919
72.270770467045	-0.47537333013097
72.427309739873	-0.47408995471932
72.583849012701	-0.47272067590503
72.740388285529	-0.47126561675326
72.896927558357	-0.46972491546050
73.053466831185	-0.46809872751064
73.210006104013	-0.46638722861140
73.366545376841	-0.46459061182514
73.523084649669	-0.46270908714824
73.679623922497	-0.46074287212552
73.836163195325	-0.45869219185882
73.992702468153	-0.45655727666526
74.149241740981	-0.45433836436914
74.305781013809	-0.45203570543214
74.462320286637	-0.44964957214308
74.618859559465	-0.44718025520865
74.775398832293	-0.44462806706792
74.931938105121	-0.44199333620727
75.088477377949	-0.43927640155923
75.245016650777	-0.43647760826980
75.401555923605	-0.43359730544163
75.558095196433	-0.43063584796011
75.714634469261	-0.42759360224303
75.871173742089	-0.42447095049519
76.027713014917	-0.42126829481164
76.184252287745	-0.41798605965932
76.340791560573	-0.41462469180892
76.497330833401	-0.41118465833745
76.653870106229	-0.40766643814063
76.810409379057	-0.40407052280407
76.966948651885	-0.40039741407006
77.123487924713	-0.39664762378013
77.280027197541	-0.39282167198376
77.436566470369	-0.38892008643443
77.593105743197	-0.38494340353201
77.749645016025	-0.38089216944690
77.906184288853	-0.37676694095361
78.062723561681	-0.37256828888466
78.219262834509	-0.36829680126482
78.375802107337	-0.36395308885615
78.532341380165	-0.35953778791850
78.688880652993	-0.35505155795624
78.845419925821	-0.35049507981615
79.001959198649	-0.34586905088982
79.158498471477	-0.34117417739753
79.315037744305	-0.33641116964798
79.471577017133	-0.33158073997586
79.628116289961	-0.32668360187957
79.784655562789	-0.32172047615482
79.941194835617	-0.31669209633792
80.097734108445	-0.31159921011729
80.254273381273	-0.30644258435769
80.410812654101	-0.30122300713080
80.567351926929	-0.29594128541901
80.723891199757	-0.29059824586410
80.880430472585	-0.28519473079606
81.036969745413	-0.27973159794201
81.193509018241	-0.27420972071463
81.350048291069	-0.26862998640925
81.506587563897	-0.26299329512311
81.663126836725	-0.25730055629218
81.819666109553	-0.25155268615831
81.976205382381	-0.24575060652693
82.132744655209	-0.23989524503509
82.289283928037	-0.23398753781193
82.445823200865	-0.22802843314870
82.602362473693	-0.22201889414027
82.758901746521	-0.21595990283596
82.915441019349	-0.20985245991683
83.071980292177	-0.20369758292065
83.228519565005	-0.19749630207266
83.385058837833	-0.19124965813229
83.541598110661	-0.18495870163593
83.698137383489	-0.17862449335896
83.854676656317	-0.17224810885133
84.011215929145	-0.16583064027903
84.167755201973	-0.15937319830635
84.324294474801	-0.15287690820683
84.480833747629	-0.14634290544562
84.637373020457	-0.13977233142912
84.793912293285	-0.13316632608213
84.950451566113	-0.12652602719598
85.106990838941	-0.11985257060330
85.263530111769	-0.11314709824718
85.420069384597	-0.10641076197693
85.576608657425	-0.099644731963923
85.733147930253	-0.092850204321296
85.889687203081	-0.086028400086143
86.046226475909	-0.079180566135155
86.202765748737	-0.072307965542546
86.359305021565	-0.065411871212914
86.515844294393	-0.058493559377943
86.672383567221	-0.051554302817589
86.828922840049	-0.044595368758903
86.985462112877	-0.037618018888257
87.142001385705	-0.030623512755945
87.298540658533	-0.023613116234217
87.455079931361	-0.016588105362827
87.611619204189	-0.0095497734949467
87.768158477017	-0.0024994323739493
87.924697749845	0.0045615878529351
88.081237022673	0.011631943236565
88.237776295501	0.018710281078325
88.394315568329	0.025795246237432
88.550854841157	0.032885483976510
88.707394113985	0.039979641836148
88.863933386813	0.047076367717823
89.020472659641	0.054174306925127
89.177011932469	0.061272098728481
89.333551205297	0.068368373956631
89.490090478125	0.075461751327200
89.646629750953	0.082550841185949
89.803169023781	0.089634247769140
89.959708296609	0.096710571000594
90.116247569437	0.10377840753021
90.272786842265	0.11083634957362
90.429326115093	0.11788298944723
90.585865387921	0.12491691578095
90.742404660749	0.13193671887335
90.898943933577	0.13894099005400
91.055483206405	0.14592832611154
91.212022479233	0.15289733024753
91.368561752061	0.15984661103018
91.525101024889	0.16677477610657
91.681640297717	0.17368042634029
91.838179570545	0.18056214734306
91.994718843373	0.18741850739317
92.151258116201	0.19424805746944
92.307797389029	0.20104933820039
92.464336661857	0.20782089066279
92.620875934685	0.21456126834504
92.777415207513	0.22126904607730
92.933954480341	0.22794282415662
93.090493753169	0.23458122326271
93.247033025997	0.24118287737229
93.403572298825	0.24774642195374
93.560111571653	0.25427048374331
93.716650844481	0.26075367538310
93.873190117309	0.26719459479724
94.029729390137	0.27359183214129
94.186268662965	0.27994397683399
94.342807935793	0.28624962612135
94.499347208621	0.29250738578108
94.655886481449	0.29871587187071
94.812425754277	0.30487371028960
94.968965027105	0.31097953518481
95.125504299933	0.31703198852112
95.282043572761	0.32302972071187
95.438582845589	0.32897139476776
95.595122118417	0.33485568994474
95.751661391245	0.34068130211737
95.908200664073	0.34644693882819
96.064739936901	0.35215131427606
96.221279209729	0.35779314198013
96.377818482557	0.36337112852491
96.534357755385	0.36888397232193
96.690897028213	0.37433036970864
96.847436301041	0.37970902148239
97.003975573869	0.38501864419396
97.160514846697	0.39025797879773
97.317054119525	0.39542579499580
97.473593392353	0.40052088953899
97.630132665180	0.40554208180407
97.786671938009	0.41048820603871
97.943211210837	0.41535810599010
98.099750483664	0.42015063028849
98.256289756493	0.42486462782588
98.412829029321	0.42949894817368
98.569368302148	0.43405244707656
98.725907574976	0.43852398879003
98.882446847804	0.44291245019244
99.038986120632	0.44721672337985
99.195525393460	0.45143571586228
99.352064666288	0.45556835552948
99.508603939116	0.45961359341798
99.665143211944	0.46357040686282
99.821682484772	0.46743779998954
99.978221757600	0.47121480310967
100.13476103043	0.47490046476465
100.29130030326	0.47849385277545
100.44783957608	0.48199404675276
100.60437884891	0.48540013536320
100.76091812174	0.48871121248995
100.91745739457	0.49192637674170
101.07399666740	0.49504473373182
101.23053594022	0.49806540321518
101.38707521305	0.50098751830242
101.54361448588	0.50381023474739
101.70015375871	0.50653273440640
101.85669303154	0.50915423137766
102.01323230436	0.51167397653422
102.16977157719	0.51409125810036
102.32631085002	0.51640539758536
102.48285012285	0.51861574589731
102.63938939568	0.52072167309219
102.79592866850	0.52272256227885
102.95246794133	0.52461780217814
103.10900721416	0.52640678060175
103.26554648699	0.52808888856814
103.42208575982	0.52966352774359
103.57862503264	0.53113012126000
103.73516430547	0.53248811920715
103.89170357830	0.53373700547543
104.04824285113	0.53487630167114
104.20478212396	0.53590556786895
104.36132139678	0.53682439547372
104.51786066961	0.53763240322223
104.67439994244	0.53832923468720
104.83093921527	0.53891455751600
104.98747848810	0.53938806071847
105.14401776092	0.53974945583898
105.30055703375	0.53999847547193
105.45709630658	0.54013487378237
105.61363557941	0.54015842146007
105.77017485224	0.54006890146116
105.92671412506	0.53986611304578
106.08325339789	0.53954987460020
106.23979267072	0.53912002773812
106.39633194355	0.53857644662212
106.55287121638	0.53791904169844
106.70941048920	0.53714776605616
106.86594976203	0.53626261200318
107.02248903486	0.53526360863639
107.17902830769	0.53415080957748
107.33556758052	0.53292429217595
107.49210685334	0.53158414530359
107.64864612617	0.53013047404363
107.80518539900	0.52856340145054
107.96172467183	0.52688306782231
108.11826394466	0.52508964131387
108.27480321748	0.52318331884938
108.43134249031	0.52116432331985
108.58788176314	0.51903291139616
108.74442103597	0.51678936498068
108.90096030880	0.51443399223896
109.05749958162	0.51196712940993
109.21403885445	0.50938914097395
109.37057812728	0.50670042677716
109.52711740011	0.50390141835516
109.68365667294	0.50099257685015
109.84019594576	0.49797439417520
109.99673521859	0.49484739062092
110.15327449142	0.49161210677496
110.30981376425	0.48826909436651
110.46635303708	0.48481892015577
110.62289230990	0.48126216786712
110.77943158273	0.47759943755222
110.93597085556	0.47383135439466
111.09251012839	0.46995857288520
111.24904940122	0.46598178325556
111.40558867404	0.46190171369869
111.56212794687	0.45771913161212
111.71866721970	0.45343484434970
111.87520649253	0.44904969135457
112.03174576536	0.44456453821384
112.18828503818	0.43998026716760
112.34482431101	0.43529777650226
112.50136358384	0.43051797553621
112.65790285667	0.42564178292846
112.81444212950	0.42067012804453
112.97098140232	0.41560395510688
113.12752067515	0.41044423483805
113.28405994798	0.40519196974251
113.44059922081	0.39984819771668
113.59713849364	0.39441399492367
113.75367776646	0.38889046961798
113.91021703929	0.38327876151319
114.06675631212	0.37758003500586
114.22329558495	0.37179547388488
114.37983485778	0.36592627819090
114.53637413060	0.35997366125408
114.69291340343	0.35393885034313
114.84945267626	0.34782308836383
115.00599194909	0.34162763719982
115.16253122192	0.33535377631393
115.31907049474	0.32900280300514
115.47560976757	0.32257603626931
115.63214904040	0.31607481807608
115.78868831323	0.30950051781688
115.94522758606	0.30285453551708
116.10176685888	0.29613829533066
116.25830613171	0.28935324405797
116.41484540454	0.28250084787726
116.57138467737	0.27558258642628
116.72792395020	0.26859994715166
116.88446322302	0.26155442405882
117.04100249585	0.25444751806813
117.19754176868	0.24728074400300
117.35408104151	0.24005563270304
117.51062031434	0.23277373776333
117.66715958716	0.22543663700644
117.82369885999	0.21804593404597
117.98023813282	0.21060325466891
118.13677740565	0.20311024129022
118.29331667848	0.19556854912764
118.44985595130	0.18797984074383
118.60639522413	0.18034578407133
118.76293449696	0.17266805492930
118.91947376979	0.16494833738611
119.07601304262	0.15718832927927
119.23255231544	0.14938974226542
119.38909158827	0.14155430302171
119.54563086110	0.13368375039068
119.70217013393	0.12577983208780
119.85870940676	0.11784430529656
120.01524867958	0.10987893315018
120.17178795241	0.10188548807471
120.32832722524	0.093865749278863
120.48486649807	0.085821507121284
120.64140577090	0.077754562800131
120.79794504372	0.069666729987223
120.95448431655	0.061559834751230
121.11102358938	0.053435713604340
121.26756286221	0.045296209090284
121.42410213504	0.037143165358442
121.58064140786	0.028978425305618
121.73718068069	0.020803828046896
121.89371995352	0.012621207812550
122.05025922635	0.0044323949498278
122.20679849918	-0.0037607810884011
122.36333777200	-0.011956487626440
122.51987704483	-0.020152884010628
122.67641631766	-0.028348117853455
122.83295559049	-0.036540324161775
122.98949486332	-0.044727627687081
123.14603413614	-0.052908145991860
123.30257340897	-0.061079994915410
123.45911268180	-0.069241293194539
123.61565195463	-0.077390166022021
123.77219122746	-0.085524748012620
123.92873050028	-0.093643185065614
124.08526977311	-0.10174363398795
124.24180904594	-0.10982426168465
124.39834831877	-0.11788324267105
124.55488759160	-0.12591875794901
124.71142686442	-0.13392898990589
124.86796613725	-0.14191212129758
125.02450541008	-0.14986633027684
125.18104468291	-0.15778979185706
125.33758395574	-0.16568067600015
125.49412322856	-0.17353715263298
125.65066250139	-0.18135739445144
125.80720177422	-0.18913958669323
125.96374104705	-0.19688193210706
126.12028031988	-0.20458265601475
126.27681959270	-0.21224000812320
126.43335886553	-0.21985225801552
126.58989813836	-0.22741768990917
126.74643741119	-0.23493459385138
126.90297668402	-0.24240126195714
127.05951595684	-0.24981598374377
127.21605522967	-0.25717704908302
127.37259450250	-0.26448275190146
127.52913377533	-0.27173139702873
127.68567304816	-0.27892130748497
127.84221232098	-0.28605082775938
127.99875159381	-0.29311832604434
128.15529086664	-0.30012219256923
128.31183013947	-0.30706083418736
128.46836941230	-0.31393267350325
128.62490868512	-0.32073614622738
128.78144795795	-0.32746970059968
128.93798723078	-0.33413179874885
129.09452650361	-0.34072091799777
129.25106577644	-0.34723555232865
129.40760504926	-0.35367421439955
129.56414432209	-0.36003543462348
129.72068359492	-0.36631776252415
129.87722286775	-0.37251976672343
130.03376214058	-0.37864003734176
130.19030141340	-0.38467718640164
130.34684068623	-0.39062984867483
130.50337995906	-0.39649668023380
130.65991923189	-0.40227635898370
130.81645850472	-0.40796757956547
130.97299777754	-0.41356905316590
131.12953705037	-0.41907950687132
131.28607632320	-0.42449768575518
131.44261559603	-0.42982235770607
131.59915486886	-0.43505231830559
131.75569414168	-0.44018639444499
131.91223341451	-0.44522344756388
132.06877268734	-0.45016237227338
132.22531196017	-0.45500209075114
132.38185123300	-0.45974154763022
132.53839050582	-0.46437970185937
132.69492977865	-0.46891552507678
132.85146905148	-0.47334800117593
133.00800832431	-0.47767612873636
133.16454759714	-0.48189892808711
133.32108686996	-0.48601544769632
133.47762614279	-0.49002476979866
133.63416541562	-0.49392601553578
133.79070468845	-0.49771834455809
133.94724396128	-0.50140095304891
134.10378323410	-0.50497307186868
134.26032250693	-0.50843396001736
134.41686177976	-0.51178290204084
134.57340105259	-0.51501920468820
134.72994032542	-0.51814219133553
134.88647959824	-0.52115120322687
135.04301887107	-0.52404560038232
135.19955814390	-0.52682476195689
135.35609741673	-0.52948809059635
135.51263668956	-0.53203501760590
135.66917596238	-0.53446500633440
135.82571523521	-0.53677755858427
135.98225450804	-0.53897221557527
136.13879378087	-0.54104855907159
136.29533305370	-0.54300620924546
136.45187232652	-0.54484482026833
136.60841159935	-0.54656407400890
136.76495087218	-0.54816367579523
136.92149014501	-0.54964334899620
137.07802941784	-0.55100283364850
137.23456869066	-0.55224188696204
137.39110796349	-0.55336028966362
137.54764723632	-0.55435784795215
137.70418650915	-0.55523440025856
137.86072578198	-0.55598982376587
138.01726505480	-0.55662403742309
138.17380432763	-0.55713700204076
138.33034360046	-0.55752871760091
138.48688287329	-0.55779921606931
138.64342214612	-0.55794855826151
138.79996141894	-0.55797682675366
138.95650069177	-0.55788412119011
139.11303996460	-0.55767055613587
139.26957923743	-0.55733626347324
139.42611851026	-0.55688139721852
139.58265778308	-0.55630614125921
139.73919705591	-0.55561071367418
139.89573632874	-0.55479536996412
140.05227560157	-0.55386040608274
140.20881487440	-0.55280615528216
140.36535414722	-0.55163298452819
140.52189342005	-0.55034128880392
140.67843269288	-0.54893148627868
140.83497196571	-0.54740401828240
140.99151123854	-0.54575934687974
141.14805051136	-0.54399795781529
141.30458978419	-0.54212036175326
141.46112905702	-0.54012709654158
141.61766832985	-0.53801872803769
141.77420760268	-0.53579584891193
141.93074687550	-0.53345907781032
142.08728614833	-0.53100905905205
142.24382542116	-0.52844646054557
142.40036469399	-0.52577197590609
142.55690396682	-0.52298632430311
142.71344323964	-0.52009025206923
142.86998251247	-0.51708453520093
143.02652178530	-0.51396997846045
143.18306105813	-0.51074741541196
143.33960033096	-0.50741770654702
143.49613960378	-0.50398173687415
143.65267887661	-0.50044041373488
143.80921814944	-0.49679466392765
143.96575742227	-0.49304543164635
144.12229669510	-0.48919367554844
144.27883596792	-0.48524037063784
144.43537524075	-0.48118650920258
144.59191451358	-0.47703310317780
144.74845378641	-0.47278118730835
144.90499305924	-0.46843182170067
145.06153233206	-0.46398609376160
145.21807160489	-0.45944512390006
145.37461087772	-0.45481006087507
145.53115015055	-0.45008208122338
145.68768942338	-0.44526238547623
145.84422869620	-0.44035219133294
146.00076796903	-0.43535273113563
146.15730724186	-0.43026524759123
146.31384651469	-0.42509099041161
146.47038578752	-0.41983121860116
146.62692506034	-0.41448720049961
146.78346433317	-0.40906021851343
146.94000360600	-0.40355157112135
147.09654287883	-0.39796257573010
147.25308215166	-0.39229457289637
147.40962142448	-0.38654892605484
147.56616069731	-0.38072702245433
147.72269997014	-0.37483026946581
147.87923924297	-0.36886009403513
148.03577851580	-0.36281793871708
148.19231778862	-0.35670525681697
148.34885706145	-0.35052350773866
148.50539633428	-0.34427415710672
148.66193560711	-0.33795867502750
148.81847487994	-0.33157853995671
148.97501415276	-0.32513524020884
149.13155342559	-0.31863027837615
149.28809269842	-0.31206517264125
149.44463197125	-0.30544145810560
149.60117124408	-0.29876068484722
149.75771051690	-0.29202441448993
149.91424978973	-0.28523421579451
150.07078906256	-0.27839166302526
150.22732833539	-0.27149833272580
150.38386760822	-0.26455580599509
150.54040688104	-0.25756566938769
150.69694615387	-0.25052951874416
150.85348542670	-0.24344895897932
151.01002469953	-0.23632560458751
151.16656397236	-0.22916107677313
151.32310324518	-0.22195700213417
151.47964251801	-0.21471501085156
151.63618179084	-0.20743673602265
151.79272106367	-0.20012381518314
151.94926033650	-0.19277789001529
152.10579960932	-0.18540060559204
152.26233888215	-0.17799361349811
152.41887815498	-0.17055856692296
152.57541742781	-0.16309711950224
152.73195670064	-0.15561092122652
152.88849597346	-0.14810161881784
153.04503524629	-0.14057085746056
153.20157451912	-0.13302028468182
153.35811379195	-0.12545155189906
153.51465306478	-0.11786631820174
153.67119233760	-0.11026624781313
153.82773161043	-0.10265300946201
153.98427088326	-0.095028270247279
154.14081015609	-0.087393690882795
154.29734942892	-0.079750922556607
154.45388870174	-0.072101605240602
154.61042797457	-0.064447367368164
154.76696724740	-0.056789829879697
154.92350652023	-0.049130611107449
155.08004579306	-0.041471330693395
155.23658506588	-0.033813611703268
155.39312433871	-0.026159077691073
155.54966361154	-0.018509351162720
155.70620288437	-0.010866051249387
155.86274215720	-0.0032307898858473
156.01928143002	0.0043948305398000
156.17582070285	0.012009216087542
156.33235997568	0.019610783679922
156.48889924851	0.027197958833283
156.64543852134	0.034769174570587
156.80197779416	0.042322874247274
156.95851706699	0.049857509097315
157.11505633982	0.057371540179774
157.27159561265	0.064863439520563
157.42813488548	0.072331688627841
157.58467415830	0.079774780253944
157.74121343113	0.087191215540054
157.89775270396	0.094579503193937
158.05429197679	0.10193816090530
158.21083124962	0.10926571529634
158.36737052244	0.11656070183105
158.52390979527	0.12382166727354
158.68044906810	0.13104717064947
158.83698834093	0.13823578487302
158.99352761376	0.14538609784536
159.15006688658	0.15249671162784
159.30660615941	0.15956624346286
159.46314543224	0.16659332439442
159.61968470507	0.17357659831185
159.77622397789	0.18051471854871
159.93276325072	0.18740634932067
160.08930252355	0.19425016599854
160.24584179638	0.20104485696925
160.40238106921	0.20778912789422
160.55892034203	0.21448170449356
160.71545961486	0.22112133442505
160.87199888769	0.22770678986926
161.02853816052	0.23423686247259
161.18507743335	0.24071036143621
161.34161670617	0.24712610671949
161.49815597900	0.25348292507757
161.65469525183	0.25977964882292
161.81123452466	0.26601511540157
161.96777379749	0.27218817098849
162.12431307031	0.27829767545993
162.28085234314	0.28434250952434
162.43739161597	0.29032157774338
162.59393088880	0.29623381054300
162.75047016163	0.30207816444582
162.90700943445	0.30785361940897
163.06354870728	0.31355918038825
163.22008798011	0.31919387383865
163.37662725294	0.32475674804072
163.53316652577	0.33024687157746
163.68970579859	0.33566332990623
163.84624507142	0.34100522411229
164.00278434425	0.34627166581699
164.15932361708	0.35146177312351
164.31586288991	0.35657466865747
164.47240216273	0.36160947879922
164.62894143556	0.36656533941610
164.78548070839	0.37144140320208
164.94201998122	0.37623684753539
165.09855925405	0.38095088407861
165.25509852687	0.38558276376026
165.41163779970	0.39013177577127
165.56817707253	0.39459724392454
165.72471634536	0.39897851761208
165.88125561819	0.40327496467787
166.03779489101	0.40748596242624
166.19433416384	0.41161089260784
166.35087343667	0.41564914016267
166.50741270950	0.41960009541835
166.66395198233	0.42346315894421
166.82049125515	0.42723774748789
166.97703052798	0.43092330025873
167.13356980081	0.43451928086575
167.29010907364	0.43802518155969
167.44664834647	0.44144052152686
167.60318761929	0.44476484717159
167.75972689212	0.44799773060798
167.91626616495	0.45113876412976
168.07280543778	0.45418755944477
168.22934471061	0.45714374738781
168.38588398343	0.46000697456204
168.54242325626	0.46277690481970
168.69896252909	0.46545322036846
168.85550180192	0.46803561992269
169.01204107475	0.47052382298946
169.16858034757	0.47291756507571
169.32511962040	0.47521659767604
169.48165889323	0.47742068756695
169.63819816606	0.47952961541592
169.79473743889	0.48154317713333
169.95127671171	0.48346118653449
170.10781598454	0.48528347764746
170.26435525737	0.48700991083053
170.42089453020	0.48864037590778
170.57743380303	0.49017479199108
170.73397307585	0.49161310398070
170.89051234868	0.49295527832338
171.04705162151	0.49420129817173
171.20359089434	0.49535115691411
171.36013016717	0.49640485653399
171.51666943999	0.49736240446380
171.67320871282	0.49822381942451
171.82974798565	0.49898913446183
171.98628725848	0.49965839944880
172.14282653131	0.50023168552624
172.29936580413	0.50070908701034
172.45590507696	0.50109071845991
172.61244434979	0.50137671756561
172.76898362262	0.50156724116042
172.92552289545	0.50166246595186
173.08206216827	0.50166258930535
173.23860144110	0.50156782694734
173.39514071393	0.50137841335544
173.55167998676	0.50109459972819
173.70821925959	0.50071665042540
173.86475853241	0.50024484129229
174.02129780524	0.49967945766437
174.17783707807	0.49902079388153
174.33437635090	0.49826915617173
174.49091562373	0.49742486430069
174.64745489655	0.49648825385968
174.80399416938	0.49545967961164
174.96053344221	0.49433951680655
175.11707271504	0.49312816110375
175.27361198787	0.49182602699755
175.43015126069	0.49043354504974
175.58669053352	0.48895116086697
175.74322980635	0.48737933625146
175.89976907918	0.48571854554846
176.05630835201	0.48396927547124
176.21284762483	0.48213202333649
176.36938689766	0.48020729649057
176.52592617049	0.47819561157427
176.68246544332	0.47609749366512
176.83900471615	0.47391347771602
176.99554398897	0.47164411278906
177.15208326180	0.46928996394176
177.30862253463	0.46685161575655
177.46516180746	0.46432967322605
177.62170108029	0.46172475975563
177.77824035311	0.45903751562755
177.93477962594	0.45626859240254
178.09131889877	0.45341864848426
178.24785817160	0.45048834479582
178.40439744443	0.44747834333564
178.56093671725	0.44438931006865
178.71747599008	0.44122191771617
178.87401526291	0.43797684932575
179.03055453574	0.43465480291223
179.18709380857	0.43125649553884
179.34363308139	0.42778266619848
179.50017235422	0.42423407454147
179.65671162705	0.42061149701452
179.81325089988	0.41691572219753
179.96979017271	0.41314754702637
180.12632944553	0.40930776836210
180.28286871836	0.40539718106579
180.43940799119	0.40141657539172
180.59594726402	0.39736674079330
180.75248653685	0.39324846887394
180.90902580967	0.38906256355502
181.06556508250	0.38480984309944
181.22210435533	0.38049114875106
181.37864362816	0.37610734323444
181.53518290099	0.37165930782546
181.69172217381	0.36714793617620
181.84826144664	0.36257412764785
182.00480071947	0.35793877885098
182.16133999230	0.35324278352057
182.31787926513	0.34848703299795
182.47441853795	0.34367241945105
182.63095781078	0.33879984209350
182.78749708361	0.33387021171040
182.94403635644	0.32888445328071
183.10057562927	0.32384350423278
183.25711490209	0.31874831018057
183.41365417492	0.31359982198752
183.57019344775	0.30839899118715
183.72673272058	0.30314677007815
183.88327199341	0.29784411199945
184.03981126623	0.29249197760272
184.19635053906	0.28709133461114
184.35288981189	0.28164316225263
184.50942908472	0.27614844710711
184.66596835755	0.27060818326845
184.82250763037	0.26502336826147
184.97904690320	0.25939499856252
185.13558617603	0.25372407059795
185.29212544886	0.24801158314024
185.44866472169	0.24225853894431
185.60520399451	0.23646594828325
185.76174326734	0.23063482985733
185.91828254017	0.22476620917119
186.07482181300	0.21886111757449
186.23136108583	0.21292058758606
186.38790035865	0.20694565167756
186.54443963148	0.20093733803142
186.70097890431	0.19489667266765
186.85751817714	0.18882468164079
187.01405744997	0.18272239535075
187.17059672279	0.17659085098815
187.32713599562	0.17043109344665
187.48367526845	0.16424417495491
187.64021454128	0.15803115638669
187.79675381411	0.15179310266039
187.95329308693	0.14553108064243
188.10983235976	0.13924615762553
188.26637163259	0.13293939785549
188.42291090542	0.12661186354819
188.57945017825	0.12026461275605
188.73598945107	0.11389869995681
188.89252872390	0.10751517700792
189.04906799673	0.10111509448073
189.20560726956	0.094699504505784
189.36214654239	0.088269461321650
189.51868581521	0.081826025716128
189.67522508804	0.075370263318966
189.83176436087	0.068903245725754
189.98830363370	0.062426049444728
190.14484290653	0.055939752976267
190.30138217935	0.049445437103694
190.45792145218	0.042944182250244
190.61446072501	0.036437066546414
190.77099999784	0.029925166418395
190.92753927067	0.023409555691369
191.08407854349	0.016891303533212
191.24061781632	0.010371471947138
191.39715708915	0.0038511153952594
191.55369636198	-0.0026687171994641
191.71023563481	-0.0091869810558419
191.86677490763	-0.015702629801308
192.02331418046	-0.022214613533869
192.17985345329	-0.028721871938749
192.33639272612	-0.035223333139450
192.49293199895	-0.041717917057110
192.64947127177	-0.048204540032789
